nombre_invocador,region,liga,lps,ranking_mundial,winrate_total,kills_player_kda,deaths_player_kda,assists_player_kda,score,Jinno Kingdom,Satoru Gojo03,T1 Gumayusi,HAHAHAHHAHA,Kobbe,Beanovich
낭만닥터 이준민,KR,Challenger,925,647,53.7,5.1,4.3,6.5,0.0067653836444537,0.0014902504160559,0.0003991989289211,0.001634088949296,0.0008961981004401,0.000565686063956,0.0017799611857843
Kang Myunggu,EUW,Challenger,815,1053,51.8,6.8,7.6,7.8,0.0067593317760773,0.0027929957305773,0.0004044893331154,0.0011016747832226,0.0007221618237585,0.0005510133427582,0.001186996762645
O TRATOR1,BR,Challenger,923,661,51.7,5.9,5.6,8.0,0.0067512978274274,0.0017305975941125,0.0003894155462644,0.001526860922152,0.0008597335542153,0.0005465548918442,0.0016981353188386
Shogolol,EUW,Challenger,910,725,52.8,7.1,6.0,5.9,0.0067397309251223,0.0014918865712191,0.0004304505658254,0.0016932113540028,0.0009091114242849,0.000608509969131,0.0016065610406588
5kid,EUW,Challenger,1577,14,59.2,7.5,4.5,7.2,0.0067383179044758,0.0006217635718532,0.0004579970345819,0.0016161728685904,0.0020504104814898,0.0006839648355235,0.0013080091124367
Auto,EUW,Challenger,811,1071,53.5,5.2,5.6,8.3,0.0067224588109689,0.0029163969078825,0.000393100126769,0.001074863417254,0.000695772251439,0.0005301921142336,0.0011121339933907
lubheart,EUW,Challenger,968,530,55.2,7.1,5.4,6.7,0.0067066547488595,0.0011537089367118,0.0004075507409586,0.0019610834208537,0.000944446737732,0.0005740917252303,0.0016657731873729
Eyer,BR,Challenger,1259,94,55.0,7.1,5.5,6.8,0.0066337339422858,0.0007965024317914,0.0003923985352093,0.0018074240281412,0.0010694085656675,0.0005458681720905,0.0020221322093857
Moyuのトリス侍,JP,Challenger,1039,352,54.2,7.7,5.7,7.5,0.0066321015876641,0.0010191198727465,0.00037963780188,0.0018759585649021,0.0009334295131299,0.0005274913035744,0.001896464531431
전설의 방귀,KR,Challenger,829,1007,52.7,6.8,4.3,5.9,0.0065992101321542,0.0028094175008461,0.00037964956164,0.0010462441904308,0.0007001755173186,0.0005149508323166,0.0011487725296018
Wózkowy Kamil,EUNE,Challenger,1067,298,65.4,7.9,5.0,7.0,0.0065906395971763,0.0009045528080691,0.0003913578739934,0.0020708606935096,0.0010185833522368,0.000550347868733,0.0016549370006341
Gigachad SamD,EUW,Challenger,1484,22,69.5,7.5,4.1,7.1,0.0065871122391114,0.000574553972362,0.0005315250281579,0.001325237625415,0.0022893169777152,0.0008579138842182,0.0010085647512428
TakeSet sama,EUW,Challenger,1351,54,56.4,7.1,4.3,6.6,0.0065509888063809,0.0007330327873594,0.0004078962251013,0.001820557028275,0.0013208079538256,0.0005876621164568,0.0016810326953626
김빵덕1,KR,Challenger,1252,98,57.0,5.3,5.0,9.3,0.0065503357669667,0.0007957207347646,0.0003795520628702,0.0018115327081145,0.0010331323266119,0.0005268756191463,0.002003522315459
tt vuc7777,BR,Challenger,1228,119,52.9,7.5,5.5,7.3,0.0065177478620578,0.0007179687567564,0.0004424239692225,0.0020089977117388,0.0011539577319644,0.0006182641188771,0.0015761355734984
supaaaaaaaaaaaaa,EUW,Challenger,1323,71,56.6,7.4,4.9,6.5,0.0064966577533412,0.0007501367622688,0.0003981338926816,0.0018815421510032,0.0011195590217927,0.0005537811551744,0.0017935047704202
blazar3,BR,Challenger,963,543,54.4,7.2,6.1,5.8,0.0064723589921272,0.0010209841951745,0.0004727054856336,0.001813556745249,0.0009662748714348,0.0006668516461719,0.0015319860484633
vA1U3,EUW,Challenger,891,794,51.9,6.1,4.2,6.6,0.0064328633695024,0.0019698978212018,0.0003833791857549,0.0013098252387309,0.0007829665810438,0.0005281181635552,0.0014586763792156
FUN k3y,EUW,Challenger,1053,321,57.9,7.9,5.8,7.0,0.0064109234649686,0.0006122988905381,0.0007429068730786,0.0011892343836203,0.0014852783311819,0.0014592936892662,0.0009219112972834
hellcat13,EUW,Challenger,921,662,52.0,5.8,5.1,7.1,0.0063552760865392,0.0016101054496883,0.0003818093710149,0.0012610263077638,0.0007948766018557,0.0005241264238752,0.0017833319323411
FA Kingdom,KR,Challenger,860,898,52.2,6.2,4.5,6.4,0.0063323964202373,0.0023087158133293,0.0003806833056829,0.0010877599081437,0.0007192819656549,0.0005178861949584,0.0013180692324678
C9 Lost,EUW,Challenger,1457,26,59.8,7.7,4.2,6.5,0.0062850970812282,0.0006698424264718,0.0004178091047557,0.001749919192436,0.0013988338033816,0.0005969329087505,0.0014517596454324
China first,PH,Challenger,1195,151,49.6,4.9,4.5,5.6,0.006226134703743,0.0007700065542201,0.0003983617854692,0.0018695345377253,0.0011414939862196,0.0005660987924601,0.0014806390476483
この人より他なし,JP,Challenger,1054,319,53.9,6.1,4.9,8.5,0.0062213715774281,0.0009165323239634,0.000384989254599,0.0018925084618364,0.0009648286786355,0.0005365750621788,0.0015259377962149
練英帳號,TW,Challenger,882,820,52.2,6.1,5.4,7.6,0.0061916402076211,0.0016119577625343,0.0003994422263793,0.0014567196954243,0.0008077280129415,0.0005511971637278,0.0013645953466137
Gnetîc,LAN,Challenger,1049,329,62.5,7.8,4.4,8.1,0.0061888090378144,0.0006457058552804,0.0005310023367776,0.0013745883662442,0.0017870031986993,0.0008999232824031,0.0009505859984095
Tomo99,EUW,Challenger,1202,142,55.9,6.2,5.4,7.5,0.0061834473681933,0.0005360830456388,0.0006480392904699,0.0009679343725069,0.0019250578192483,0.0013188109850842,0.000787521855245
Kaeden,RU,Challenger,1045,339,58.4,7.0,4.9,9.1,0.006168780696398,0.000935095125263,0.0003808887331181,0.0018267078765436,0.000935202933307,0.0005294537065573,0.0015614323216088
TitaN,BR,Challenger,1283,85,58.5,8.2,6.0,8.8,0.0061468512971981,0.0005324904517974,0.0006955343892318,0.0009989771575605,0.001729638612258,0.0013826935142657,0.0008075171720844
Insomniaa,EUW,Challenger,912,712,51.6,5.9,4.9,6.0,0.0061334270867186,0.0017455763434552,0.0003717462033107,0.0012019904981382,0.000767040314794,0.0005097431139312,0.0015373306130891
DK Rahel,KR,Challenger,1229,116,57.5,5.8,4.2,6.5,0.0060890662579219,0.000650954596367,0.0005250829136585,0.0015487162050911,0.0013007520637848,0.000742528192638,0.0013210322863821
Rayro,BR,Challenger,1015,395,53.1,8.2,5.3,5.8,0.0060661019104572,0.0010418301161139,0.0003763375691921,0.0014007259276723,0.0008742937896621,0.0005227206721895,0.001850193835627
Mαster Oogwαy,EUW,Challenger,1220,125,60.1,6.8,4.5,6.6,0.0060262927899493,0.0005473328463501,0.0006675035630778,0.0010926167690296,0.0016873393363376,0.0011520117523396,0.0008794885228144
Rey Santiz,LAN,Challenger,765,1236,51.2,5.6,4.3,7.1,0.0060082777195527,0.0027036012805363,0.0003714826660488,0.0009000051546734,0.0006268924486304,0.0004926094925542,0.0009136866771093
Dyaa,EUW,Challenger,812,1066,58.6,8.4,5.4,6.6,0.0059747782442074,0.0022806704691537,0.0003886628005737,0.0010619162776355,0.0006887571547779,0.0005226419906543,0.0010321295514121
9277,KR,Challenger,760,1263,52.0,7.1,6.1,6.4,0.0059588383666278,0.0027566554590671,0.0003722272754273,0.0008211372636927,0.0006150346218779,0.0004952977777724,0.0008984859687901
Kaiii,SG,Challenger,1171,168,57.1,9.2,5.0,7.0,0.0059503815957391,0.0007986890626906,0.0003773188351633,0.0017172896358376,0.0009851721164752,0.0005230941079724,0.0015488178375998
Good Boi,EUW,Challenger,896,774,54.6,6.5,5.6,9.4,0.0059355616287218,0.0010876474492694,0.0004963160744686,0.0015064824258891,0.0009063442423574,0.0007005096318585,0.0012382618048785
WNY Wind 队长,SG,Challenger,897,771,52.4,7.2,5.3,6.5,0.0059298518051719,0.0015263000793936,0.0003794732790871,0.0013387674633703,0.0007774250123543,0.000520688551948,0.0013871974190183
RED Morttheus,BR,Challenger,1403,41,55.8,8.2,4.4,6.8,0.0058627681729112,0.0006926681712496,0.0004154546268602,0.0015505623987133,0.0011825482571989,0.0005895954227351,0.0014319392961539
The parlero,LAN,Challenger,887,806,55.7,8.2,4.9,7.1,0.0058596885458847,0.0010891195401195,0.0004800059849669,0.0015034754892004,0.000881202049172,0.00066910872919,0.0012367767532358
da xi gua,EUW,Challenger,785,1167,53.6,7.2,4.8,6.4,0.005754199763118,0.0023418784689225,0.0003833019428666,0.0009412207559948,0.0006526898186181,0.0005134952103469,0.0009216135663688
WPE Azeved02,PH,Challenger,883,817,55.2,4.4,4.3,9.8,0.0057485309474024,0.0014023972127424,0.0003965669308657,0.0013945154375708,0.0007942551090164,0.0005443610751236,0.0012164351820834
twitch faturetoo,BR,Challenger,911,720,52.0,5.6,6.3,7.8,0.0057413356064195,0.0014912412962934,0.0003726316709124,0.0012592749066592,0.0007633473448951,0.0005083245587158,0.0013465158289433
Enzoronovich,PH,Challenger,1035,356,57.4,7.3,5.1,7.1,0.0057396147230285,0.0009033850710157,0.0003950648617045,0.0015518142431512,0.0009457545917783,0.0005580476283425,0.0013855483270362
is me bro,BR,Challenger,1455,27,54.8,9.0,8.3,6.9,0.0057031324608836,0.0007137201296523,0.0003726952541305,0.0014771528223532,0.001032877350509,0.0005142699974957,0.0015924169067426
AHº,EUW,Challenger,821,1031,51.9,7.0,5.3,7.7,0.0057012432561455,0.0020738838363098,0.0003940949943853,0.0009869793995681,0.0006897588089764,0.0005397270278896,0.0010167991890161
DRI1,OCE,Challenger,830,1011,52.8,5.6,5.5,7.2,0.0056804399281792,0.0018937061114819,0.0003803030815113,0.0011252033993965,0.0007088418825094,0.0005161940729481,0.0010561913803317
Avril,LAS,Challenger,826,1024,55.0,6.8,5.1,7.0,0.0056520628466055,0.0019584648649047,0.0003771845191916,0.0010607099151073,0.0006925827228402,0.0005118348877756,0.0010512859367858
Quakee,SG,Challenger,1413,37,55.6,6.3,5.5,8.1,0.0056287607429041,0.0007119898125781,0.0003753468959438,0.0015071557651297,0.0010490439749531,0.0005187243205664,0.0014664999737327
Alisa Pauder,RU,Challenger,1055,316,55.6,7.0,4.1,6.7,0.0056260858882167,0.0008616588900948,0.0004014868585891,0.0014813853467828,0.0009662441278576,0.0005691876928329,0.0013461229720593
FA Heartbreak,EUW,Challenger,781,1182,52.7,3.9,5.0,8.3,0.0055711094761584,0.0019668426565669,0.000409722261727,0.0009990517912094,0.000675370477774,0.0005474032079862,0.0009727190808945
3333m,LAN,Challenger,891,794,57.1,7.5,4.3,6.7,0.0055451244846093,0.0013267919160269,0.000404956374994,0.0012829382568303,0.0008003169447323,0.0005648821677049,0.0011652388243206
firestórm,LAS,Challenger,878,839,54.4,5.5,6.1,8.1,0.0055337493862925,0.0008279488103039,0.0006006547648646,0.0012228832632081,0.0010045773742957,0.0009397444912089,0.0009379406824111
Iogic,EUW,Challenger,759,1274,53.1,7.2,5.5,6.6,0.0055333175529866,0.0021090545811368,0.0004050234942551,0.0009201193372807,0.000663053106494,0.0005483826017902,0.0008876844320297
Test ADC 10,EUW,Challenger,777,1192,52.6,5.6,4.6,7.8,0.0055261052042786,0.001778460139387,0.0004396788943511,0.0010171786624164,0.0007417894825082,0.0006212014063247,0.0009277966192909
ZEN sant,BR,Challenger,1649,8,55.5,6.4,6.4,9.1,0.005467712066278,0.000655615448156,0.0003983026246316,0.001350646734693,0.0010688495016082,0.0005401855582532,0.0014541121989357
deafened,OCE,Challenger,839,979,51.5,5.8,5.3,7.9,0.005466076073419,0.0016897692366852,0.0003766985267991,0.0011135204924373,0.0007109523935573,0.0005114679593747,0.0010636674645651
geveze,LAS,Challenger,792,1144,53.6,6.4,4.2,6.3,0.0054254858533787,0.0019041414469671,0.0003819904443192,0.0009976208129122,0.0006727498703971,0.0005136845062972,0.0009552987724856
Bvoy3,BR,Challenger,1334,65,61.8,8.3,5.1,8.5,0.0054237025484859,0.000600938707514,0.0005221186968983,0.0013222688862788,0.0011695815771586,0.0007158681016302,0.0010929265790057
포기를 포기할게,KR,Challenger,1236,113,58.6,7.1,5.7,7.1,0.0054096471432282,0.0006357622819726,0.0005081769398214,0.0013288576214181,0.0010693210129133,0.0006874546521113,0.0011800746349912
Lauer,LAN,Challenger,762,1254,54.2,6.0,5.2,7.3,0.0054087875056411,0.0021682516647594,0.0003698024716995,0.0008945801752591,0.0006213566044507,0.0004893533957294,0.0008654431937428
proper wasteman,OCE,Challenger,867,878,56.8,7.5,4.8,6.5,0.0053738060105928,0.0013395964754905,0.0003917655004379,0.0012639982199476,0.000772821809418,0.0005412381419127,0.0010643858633858
wxRio887288,OCE,Challenger,762,1250,50.9,6.8,5.5,5.5,0.0053654070757337,0.0021163938041172,0.0003699298166438,0.0008917313396089,0.0006244600855691,0.0004902076851058,0.0008726843446886
Velcrox,SG,Challenger,807,1086,52.7,6.7,4.1,7.2,0.0053177382979486,0.0018042067280063,0.0003730028525137,0.0010186521260155,0.0006680556603679,0.0004997752398341,0.0009540456912109
And l will,LAN,Challenger,839,979,60.0,8.0,3.7,6.9,0.0052454507000202,0.0013300308766699,0.0004016249582249,0.0011877331459263,0.0007698797077192,0.0005584058251973,0.0009977761862822
big dacko,EUW,Challenger,902,751,53.2,6.2,5.5,8.2,0.0052397457237764,0.0006294486340251,0.0007280863690503,0.000879647054869,0.0009815119671294,0.0012648085509419,0.0007562431477604
rolË,LAS,Challenger,943,588,59.5,7.6,5.2,8.0,0.005234632737753,0.0010221103418396,0.0004003215728546,0.0012924646977276,0.0008395530610809,0.0005618162223537,0.0011183668418963
Noodlz,EUW,Challenger,772,1205,53.1,6.6,4.7,6.2,0.0051749040738449,0.001501555358295,0.0004621595219848,0.0009648907260291,0.0007025970594012,0.0006266296503282,0.0009170717578063
iu nt,VN,Challenger,790,1144,66.3,7.8,4.1,6.9,0.0051748283763893,0.0017052832688902,0.0003821235289698,0.0009955191765806,0.0006607323409241,0.0005093926259095,0.0009217774351147
Zeratul,OCE,Challenger,817,1046,53.8,6.9,4.6,7.0,0.0051199721742791,0.0014752756641192,0.0003889207862426,0.0010685334308755,0.00069927767124,0.0005239834736329,0.0009639811481687
저 높은 곳으로,KR,Challenger,710,1470,51.4,6.2,4.2,6.1,0.0051107644019936,0.0023354775803299,0.000350810328654,0.0006923891333313,0.0005367801121224,0.0004525209329288,0.0007427863146268
Augensternn,TW,Challenger,766,1229,55.1,6.8,4.4,6.9,0.0050932281828529,0.0017017350751938,0.0003961839429566,0.0009446069572381,0.0006413617185426,0.0005232556001409,0.0008860848887806
Reinerr Braun,LAN,Challenger,779,1189,58.5,6.3,3.7,7.4,0.0050386226030891,0.0015180266574308,0.0004096495469893,0.0009913022135529,0.0006752214948757,0.0005478754450053,0.0008965472452349
星若黯然,TW,Challenger,794,1134,54.8,6.5,5.2,7.3,0.0050386188206485,0.0017074320338749,0.0003840911154937,0.0008766629529834,0.0006477534920607,0.0005203205109341,0.0009023587153015
Cody Pog,KR,Challenger,730,1387,55.3,6.3,3.8,6.5,0.0050076089429281,0.0017864680041719,0.0004173796095599,0.0008348576915269,0.0006121898512169,0.0005441645264634,0.0008125492599889
OŠIRłS,LAN,Challenger,738,1369,53.6,5.7,6.5,10.3,0.005007233010016,0.0016488053799056,0.0004259402193748,0.0008770693262982,0.0006610475182282,0.0005776788528516,0.0008166917133572
enryu,EUW,Challenger,764,1240,55.7,4.4,4.6,8.4,0.0049538703055799,0.0014265740944044,0.0004331643353265,0.0009597020376863,0.0006905286134194,0.0005876023884597,0.0008562988362833
Song Ha Young,TH,Challenger,763,1248,56.0,7.2,4.6,7.0,0.0049296187233543,0.0016978516743566,0.0003739617978666,0.0008894803491852,0.0006263743688573,0.0004967101200614,0.000845240413027
mei shu chu,KR,Challenger,915,691,56.2,7.2,5.0,7.6,0.004924528330504,0.0007902873364784,0.0005370896456049,0.0010822720019616,0.0008035588555495,0.0007050545287595,0.0010062659621498
YT搜尋Breeze微風,TW,Challenger,808,1086,60.2,8.1,5.2,6.6,0.004885520007168,0.0013340074774862,0.0003918729472007,0.0010312779352067,0.0006896491639855,0.0005305898319023,0.0009081226513862
Jolyne Cujoh,OCE,Challenger,762,1259,51.4,6.3,4.9,7.5,0.004867966237632,0.0016708280772873,0.0003715151586182,0.0008878659997602,0.000617642331368,0.0004909508639961,0.0008291638066019
RODMAN AD,EUW,Challenger,894,781,55.8,6.8,4.9,6.5,0.0048406315665875,0.0006433800984418,0.0005987111175369,0.0008654027489481,0.0009840221255487,0.0010296046692786,0.0007195108068331
SUPERKAORI,EUW,Challenger,971,519,53.0,7.8,5.6,7.2,0.0047867021344124,0.0007176956656765,0.0005473394530171,0.0010187100558179,0.0007980971986818,0.0007026923372044,0.0010021674240144
Nuggles,LAN,Challenger,740,1362,54.1,8.3,5.1,8.0,0.0047838589897082,0.0016414639076061,0.0003864775453304,0.0008480022511169,0.0006080140063271,0.000509443859397,0.0007904574199304
Berzerk,LAS,Challenger,787,1162,56.8,6.0,4.4,6.9,0.0047370634742903,0.0011980035634771,0.0004412311594776,0.0009576091368852,0.0007041495169493,0.0006064788247471,0.0008295912727538
ViV NEXT ADKING,EUW,Challenger,1420,36,60.5,7.7,4.3,5.7,0.0047315498382182,0.0004656797809025,0.000600624124723,0.0007767833259435,0.0012534461608967,0.0009687189628958,0.0006662974828565
Chott,SG,Challenger,791,1142,54.8,7.7,5.6,8.3,0.0047243898431104,0.0013255962318772,0.0003880205372222,0.000965565262319,0.0006593245811756,0.0005175237340403,0.0008683594964758
KDF 태윤,KR,Challenger,764,1239,54.2,6.4,5.3,6.7,0.0047176489949807,0.0012209770547361,0.0004618797713937,0.0009133478988801,0.000666369057184,0.0006097984531977,0.0008452767595888
Rayito,EUW,Challenger,879,831,54.9,5.7,5.3,8.0,0.0047042339086107,0.0008409630623666,0.0005514044831056,0.0009444877969654,0.0007498945442233,0.0007360133630489,0.0008814706589008
DØgman,OCE,Challenger,744,1350,56.0,7.1,4.8,7.2,0.0046846459470561,0.0016663343139164,0.0003628504500797,0.0008181979306176,0.0005858999569291,0.0004737905831555,0.0007775727123577
Aphelios to r1,RU,Challenger,772,1212,58.7,6.4,6.1,6.4,0.0046673818507801,0.0014103800316451,0.0003801884610111,0.0009144820806343,0.0006322066568973,0.0005019702352172,0.0008281543853748
Noah7,EUW,Challenger,1782,2,60.7,9.0,5.5,7.8,0.0046398962053582,0.0006300827747141,0.0003598940768084,0.0010930829982286,0.0008989706653425,0.0004814988537762,0.001176366836488
Iinks,EUW,Challenger,991,484,55.9,6.3,5.4,8.2,0.0046259002532744,0.0006145962756753,0.0006576485222334,0.0008818652671622,0.0008124227853259,0.00085564598909,0.0008037214137873
Enthralled,EUW,Challenger,751,1311,54.9,7.1,5.8,7.4,0.004608099687688,0.0013354568610047,0.0004372359891965,0.0008447923249083,0.0006192808404655,0.000563537179788,0.0008077964923247
Sora,PH,Challenger,720,1432,60.3,8.6,4.6,7.0,0.0045828967508826,0.0016857729953584,0.000358495153908,0.0007712071660651,0.0005622861748395,0.0004644275046863,0.0007407077560251
Doding,PH,Challenger,731,1387,54.0,7.6,5.0,5.8,0.0045789669071501,0.0015365373474632,0.0003788034924041,0.0008174101270127,0.0005916793054433,0.0004941227261467,0.0007604139086797
Renshy,LAN,Challenger,720,1429,56.3,6.2,4.6,7.2,0.0045769720934086,0.0016222510649983,0.0003695649902515,0.0007815430357195,0.0005766079652894,0.0004810276615902,0.0007459773755596
Bazz B,EUW,Challenger,1123,224,57.7,6.6,3.1,8.9,0.0045278222290606,0.0005951915468046,0.0005592842178541,0.0009373980507744,0.0008332567030719,0.0007175888024326,0.0008851029081228
소년가장 원딜,KR,Challenger,673,1623,52.2,6.1,4.6,6.5,0.0045255529090547,0.0017621302409606,0.0003779522493162,0.0006835303467907,0.0005314395476964,0.0004793660150744,0.0006911345092161
Mαrth,EUW,Challenger,848,943,60.7,6.5,3.9,6.9,0.0045224422571016,0.0008659712350139,0.0005183940862927,0.0009300095332312,0.0006958281203447,0.0006618180082515,0.0008504212739673
WUDZOEMJUB,EUW,Challenger,1010,415,62.6,7.5,4.1,6.5,0.0045186056634936,0.0005255217210782,0.0008170327651519,0.0007614209923888,0.0007692223195355,0.0009623108754473,0.0006830969898916
Wayyyyy,TW,Challenger,692,1551,57.3,8.2,5.3,6.8,0.0044897713150342,0.0017344327663212,0.0003625859767031,0.0006885248594339,0.0005363559902177,0.0004677445629266,0.0007001271594315
chico,JP,Challenger,726,1410,57.4,5.9,5.5,7.7,0.0044826204086357,0.0015066815942023,0.0003709628014362,0.0007981267364318,0.0005777965509201,0.0004819292590203,0.0007471234666247
Aggyá kétezret,EUNE,Challenger,722,1426,64.1,6.2,4.8,8.1,0.0044093281451592,0.0013345727042628,0.0003954420604766,0.0008084820740067,0.0006105394631043,0.0005234157219054,0.0007368761214031
Croquette,KR,Challenger,744,1349,59.1,7.2,4.9,8.2,0.0043979329945705,0.0009939931814362,0.0005142675943215,0.0008170127577201,0.0006570997132847,0.0006807097778443,0.0007348499699635
OneZang,KR,Challenger,698,1531,52.7,4.7,4.5,7.0,0.0043975796389689,0.0014317438483068,0.0004111706155042,0.0007371588866258,0.0005631096245816,0.0005200331081176,0.0007343635558326
Gentleman Kra,SG,Challenger,744,1352,55.8,4.4,5.3,10.8,0.0043873072432266,0.0013996745489362,0.0003655161747575,0.000811973389141,0.0005830964767697,0.000476947815698,0.0007500988379239
Kími1,LAS,Challenger,758,1274,51.8,7.2,4.5,6.6,0.004385380103651,0.0013626889051832,0.0003855981084932,0.0007667079377801,0.0005971028612727,0.0005124752048358,0.0007608070860859
Corvo Attano,RU,Challenger,769,1228,65.6,8.2,4.0,7.5,0.0043825495384872,0.0012252557481684,0.0003894369688861,0.0008555151180856,0.000628734469379,0.0005198304860514,0.0007637767479164
NSK BlastSoul,LAN,Challenger,721,1423,61.3,7.2,4.0,6.9,0.0043343338188679,0.0013687341205395,0.0003844867617604,0.0007802475137043,0.0005774813853137,0.000498943776415,0.0007244402611348
qasdzxcvewz,KR,Challenger,687,1564,53.7,7.0,4.8,6.8,0.0042763508189899,0.0012588512089145,0.0004247048555409,0.0007402549431731,0.0005947481231374,0.0005588099827707,0.0006989817054531
baozaopiqi,KR,Challenger,660,1686,52.1,6.7,6.1,6.0,0.0042757288287362,0.0016597791123912,0.0003542457771127,0.0006528239362299,0.0005069345398554,0.0004480833802138,0.0006538620829328
Jasinto,LAN,Challenger,698,1536,53.2,6.6,5.5,7.5,0.0042419481741649,0.001513339961163,0.0003702784871807,0.0006801349148947,0.0005321567980065,0.0004776044429271,0.0006684335699927
Jasinto,LAN,Challenger,698,1536,53.2,6.6,5.5,7.5,0.0042419481741649,0.0015048726859826,0.0003703638376123,0.0006789899310825,0.0005317609845585,0.0004776543711525,0.0006673495648524
Jasinto,LAN,Challenger,698,1536,53.2,6.6,5.5,7.5,0.004230991375241,0.001513339961163,0.0003702784871807,0.0006801349148947,0.0005321567980065,0.0004776044429271,0.0006684335699927
Jasinto,LAN,Challenger,698,1536,53.2,6.6,5.5,7.5,0.004230991375241,0.0015048726859826,0.0003703638376123,0.0006789899310825,0.0005317609845585,0.0004776543711525,0.0006673495648524
USC Inferno,EUW,Challenger,773,1206,56.3,5.0,4.2,8.2,0.0042387315159767,0.0006654280568447,0.0006114669481071,0.0007155888671575,0.0007212738066187,0.0008993651484949,0.0006256086887537
Hold On,PH,Challenger,961,549,54.7,5.3,5.9,10.2,0.0042298321851819,0.0007914387851656,0.000403733832379,0.0008941986990019,0.0007316607715841,0.0005574271475064,0.0008513729495446
xuue,EUW,Challenger,786,1165,59.5,5.0,4.0,7.6,0.0042289472153223,0.0006729793649185,0.0005751950361695,0.0007391143552348,0.0007454602987532,0.0008636741342089,0.000632524026037
DimSumGirl,KR,Challenger,663,1683,54.3,6.6,4.8,6.6,0.0042173116836419,0.0015144131691052,0.0003736468399285,0.0006678596328075,0.0005293996786953,0.0004782277450564,0.0006537646180486
Perfect XVII,RU,Challenger,707,1495,53.8,7.1,6.8,7.2,0.0042063384904206,0.0014244290762672,0.0003680346668588,0.0007058026088326,0.0005463326262204,0.0004773175944657,0.0006844219177757
vxin1585410146,OCE,Challenger,722,1429,59.0,5.8,3.8,6.5,0.0041901387502888,0.0012683183449597,0.0003723656763681,0.0007756184639647,0.0005751392134589,0.0004847547550602,0.0007139422964771
Luckyy089,LAN,Challenger,688,1561,58.3,8.5,6.2,7.8,0.0041860951534214,0.0012551828842981,0.0004098946739637,0.0007386437974784,0.0005709029923712,0.0005270486421024,0.0006844221632074
bababaabam,KR,Challenger,800,1110,54.9,5.4,4.2,7.7,0.0041763023777737,0.0008354203007927,0.000518292546011,0.0008000122545494,0.0006275383063343,0.0006337939348036,0.0007612450352825
ego lol player,EUW,Challenger,762,1258,56.0,6.4,4.9,6.9,0.0041440068892972,0.0008371249547428,0.0004633353406123,0.0007748488044981,0.0007133264592412,0.000673540664316,0.0006818306658866
Seba chan,LAS,Challenger,793,1141,61.2,8.4,6.1,6.5,0.0041369129076508,0.0008520527222853,0.0004820446117822,0.0008179130594108,0.0006242186727155,0.0005946816302013,0.0007660022112555
FLYING GEORGE 69,EUNE,Challenger,676,1612,58.7,8.3,5.3,8.0,0.0041340183242131,0.0014706847668465,0.0003518784489527,0.0006816138209566,0.0005193146939136,0.000447773957338,0.0006627526362053
羊村舵主ü慢羊羊,TW,Challenger,684,1577,58.9,6.4,5.0,5.9,0.0040729582913904,0.0013466824883392,0.0003683114818581,0.0006909104340369,0.0005342427690235,0.0004718389560406,0.0006609721620919
LukášKril Studio,EUNE,Challenger,662,1680,55.0,7.4,5.3,5.0,0.0040535101295608,0.0012485304439398,0.0003981756103256,0.0006868236668126,0.0005481520423011,0.0005109371093922,0.0006608912567891
lmperial,KR,Challenger,646,1756,54.0,7.0,5.1,6.1,0.0040489853804128,0.0014865931744043,0.0003599005314938,0.0006301595617656,0.0004930847756265,0.000448638965552,0.0006306083715704
v1nboiz12345,VN,Challenger,681,1590,58.3,7.0,4.6,6.4,0.0040015238662114,0.0012030567148774,0.000394450303712,0.0007028688993017,0.0005425478061361,0.0005021184519816,0.0006564816902023
Chifre 14,BR,Challenger,933,621,55.0,7.6,5.1,7.4,0.003959471954395,0.0005328354091638,0.0006968116051597,0.0006896180379873,0.0006458793166388,0.0007550921713892,0.000639235414056
October 23,EUW,Challenger,762,1257,55.0,5.5,4.8,7.1,0.0039477681121816,0.0007285762669809,0.0005667664661262,0.0007060433897588,0.0006089592490693,0.0006804523079523,0.0006569704322939
FMC ZekheN,LAN,Challenger,788,1159,54.0,8.0,5.3,6.7,0.0039428292363,0.0009745697614796,0.0003975032216746,0.0007395800082735,0.0005976501893783,0.0005293281720919,0.000704197883402
Quesito Jr,LAN,Challenger,657,1697,52.9,7.8,6.5,6.9,0.003942625425704,0.00136069111737,0.0003549916204588,0.00064805081413,0.0005030386939859,0.0004486137837079,0.0006272393960512
129480,KR,Challenger,646,1755,51.9,6.2,4.6,6.7,0.003935905613378,0.0013842185833636,0.000359757152952,0.0006234304662286,0.0004975935621817,0.0004556578607522,0.0006152479878996
Kral Toxic10,TR,Challenger,682,1586,56.8,6.7,5.5,8.6,0.003916611606925,0.0009390647180575,0.0004467193660212,0.0007151777601736,0.0005937985170086,0.0005868914049719,0.0006349598406919
GB2 BufonRi,LAN,Challenger,755,1296,56.2,6.2,5.4,8.3,0.003911336157095,0.0008679576635634,0.0004540726643219,0.0007155755419371,0.0006114479674224,0.0006129915009918,0.0006492908188582
ชาซอน,TH,Challenger,812,1071,59.3,7.3,4.9,6.6,0.0038913127267709,0.0009134773956689,0.0003936592061064,0.0007451969359362,0.000605841539836,0.0005255314120213,0.0007076062372018
