nombre_invocador,region,liga,lps,ranking_mundial,winrate_total,kills_player_kda,deaths_player_kda,assists_player_kda,score
LEV Nikolaic,PH,Challenger,531,2378,58.0,8.2,5.4,7.1,0.0038644798784929
sensitive3,KR,Challenger,869,870,61.3,6.6,4.7,8.0,0.0038533526630254
1223334444,EUNE,Challenger,605,1998,58.2,6.3,4.8,9.7,0.0038493885792559
midna jg acc,EUW,GrandMaster,674,3343,55.3,6.2,4.2,9.2,0.0038469334068562
普通玩家,SG,Challenger,607,1988,54.8,7.0,6.2,7.2,0.003843936594196
英短金漸層我的貓,TW,Challenger,569,2199,55.0,4.9,4.1,8.0,0.0038434963615973
totally sane,PH,Challenger,567,2208,56.0,7.7,5.8,8.5,0.0038410933513088
Vevé,BR,GrandMaster,760,2914,54.1,8.9,5.1,7.5,0.0038410105279067
ShrimpVicious,KR,Challenger,645,1759,54.5,4.4,3.9,7.5,0.0038367131983072
Chaménos,TH,Challenger,624,1901,59.2,8.8,5.0,9.6,0.0038338076091082
dejfDawid1,EUW,GrandMaster,675,3331,54.7,5.9,4.7,8.6,0.0038254819134852
Run Higher,KR,Challenger,654,1716,56.1,5.9,3.8,8.4,0.0038245724215254
Izahn,LAS,Challenger,564,2221,55.4,6.2,4.4,6.8,0.0038225289974357
CWE Leonardo,EUW,GrandMaster,739,2983,57.5,7.2,4.7,9.1,0.0038173641674185
Aegis,BR,GrandMaster,861,2674,62.5,7.4,4.9,7.8,0.0038138294095263
6I Ni,TW,Challenger,598,2058,51.6,8.2,5.8,6.9,0.0038136373499064
Izahn,LAS,Challenger,564,2221,55.4,6.2,4.4,6.8,0.0038075631393924
Minh Inox,VN,Challenger,558,2246,55.3,7.6,5.7,8.1,0.0038073772684633
Fαllεn 1,EUW,GrandMaster,751,2943,54.4,4.8,4.1,9.5,0.0038027246160158
GET Zheas,BR,GrandMaster,757,2920,54.3,3.4,4.3,9.8,0.0038023043093337
雪花若離乃願折翼,TW,Challenger,534,2363,63.0,6.0,4.6,9.5,0.0038006068142184
すや姫,JP,Challenger,604,2007,55.5,6.0,4.0,7.7,0.0037983396839066
Sileñt Kîllèr,PH,Challenger,547,2278,54.3,5.8,5.6,8.7,0.0037945394339942
H O À N G T Â M1,VN,Challenger,517,2464,54.9,7.4,5.9,8.3,0.0037861000709146
KatieÇ,TW,Challenger,585,2125,51.9,5.7,4.9,8.8,0.003774045531834
DK Lucid,KR,Challenger,1217,126,55.8,6.9,5.1,6.8,0.0037454228411362
Billy Butcher XD,BR,Challenger,1507,18,60.3,8.0,5.9,7.8,0.0037421711959824
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,8.0,5.9,7.8,0.0037421711959824
Billy Butcher XD,BR,Challenger,1507,18,60.3,6.9,4.2,8.5,0.0037421711959824
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,6.9,4.2,8.5,0.0037421711959824
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,8.0,5.9,7.8,0.0037352511961688
Billy Butcher XD,BR,Challenger,1507,18,60.3,6.9,4.2,8.5,0.0037352511961688
Billy Butcher XD,BR,Challenger,1507,18,60.3,8.0,5.9,7.8,0.0037352511961688
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,6.9,4.2,8.5,0.0037352511961688
1Fresco,LAS,Challenger,586,2121,57.8,7.0,4.4,9.2,0.0037320491102798
Die4U,JP,Challenger,583,2134,56.8,6.0,5.1,9.0,0.0037254331249917
Karina167,KR,Challenger,774,1196,58.0,6.9,6.1,8.0,0.0037251924895939
CG V1perZ,VN,Challenger,503,2579,57.6,8.2,5.6,7.5,0.0037249068267915
dddddd,EUW,GrandMaster,694,3213,53.1,4.7,3.5,9.6,0.0037240336294084
Has God Complex,PH,Challenger,518,2459,60.4,11.2,6.0,6.7,0.0037193049743181
BRO Raptor,KR,GrandMaster,624,3696,54.0,7.0,4.8,8.0,0.0037172294401239
LER Norar,PH,Challenger,571,2187,53.1,7.5,6.3,6.8,0.0037161649271483
I forgiive u,BR,GrandMaster,824,2750,70.9,4.6,4.1,12.9,0.0037159577674003
she left 4 chad,PH,Challenger,588,2110,56.2,8.1,4.8,6.8,0.0037044320347362
LRK30,BR,GrandMaster,848,2696,52.4,7.5,5.9,7.9,0.0037032587520534
ワニノコ,JP,Challenger,576,2166,57.3,7.0,5.8,7.3,0.0036955547726449
ねすこ,JP,Challenger,575,2170,51.5,7.4,6.9,7.5,0.0036937723630769
RIV jgjzzjzjgjg,BR,GrandMaster,806,2799,54.6,7.6,4.5,7.4,0.0036866805326243
DaBox,EUW,Challenger,763,1248,54.3,7.1,4.9,10.1,0.0036855709650726
INTOXICATΕD,EUW,GrandMaster,771,2876,54.1,7.7,5.1,7.7,0.0036807839807079
UFRJungle,BR,GrandMaster,822,2755,54.4,6.1,5.7,10.1,0.0036706275149683
Son Davas,BR,GrandMaster,693,3245,53.0,8.1,6.3,8.1,0.0036693299484847
zyb,EUW,Challenger,1390,46,57.1,8.3,6.3,6.5,0.0036641513094095
스물다섯번째밤,KR,GrandMaster,696,3211,55.6,6.0,5.2,9.0,0.0036611997271302
SchuJerer Gustav,TR,Challenger,554,2260,55.0,5.2,5.3,10.4,0.0036606529306293
Jaelon Acklin,EUW,GrandMaster,629,3651,57.1,6.7,4.1,8.3,0.0036543768742
grixfy,BR,GrandMaster,835,2732,51.5,7.2,5.3,7.8,0.003651064670591
KKayn,SG,Challenger,560,2241,58.6,6.8,5.5,8.9,0.003646039305023
31051989,BR,GrandMaster,809,2782,52.7,6.4,5.1,8.8,0.0036380942489435
Isolde Fanbøy,EUW,GrandMaster,756,2923,61.6,8.2,6.5,7.8,0.0036365428572699
Zac Houdek,EUW,GrandMaster,858,2682,55.1,6.3,5.9,7.9,0.0036289103363845
Dajar the Legend,BR,GrandMaster,971,2631,53.3,7.4,6.2,7.1,0.0036261278581494
tkffuwnj,EUW,Challenger,907,734,59.7,7.6,5.9,7.5,0.0036239609002022
eXyu,EUW,GrandMaster,624,3701,52.0,6.8,5.2,7.8,0.0036194735491985
ismααα,EUW,GrandMaster,802,2812,55.3,6.9,4.0,9.5,0.003619387185055
IIlllIIlllII,VN,Challenger,519,2448,55.0,4.3,4.3,8.9,0.0036061839847772
職業玳打微ysrw66,TW,Challenger,1368,51,70.6,7.3,3.7,7.1,0.0035980545983316
PriqtnoZakruglen,EUW,GrandMaster,795,2826,54.7,6.2,4.4,7.2,0.0035953374547964
junghong1483369,EUW,GrandMaster,848,2701,52.7,5.0,4.4,8.9,0.0035942870847841
shovel phobia,BR,GrandMaster,636,3586,51.6,7.4,5.9,7.9,0.0035851960046944
梦幻公主,SG,Challenger,534,2358,50.3,7.6,4.7,6.6,0.0035847720962579
Sayın Bezmenlerr,TR,Challenger,524,2419,60.5,6.5,4.1,7.7,0.0035835457058396
Billy Butcher XD,BR,Challenger,1507,18,60.3,6.9,4.2,8.5,0.0035813520782607
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,6.9,4.2,8.5,0.0035813520782607
Billy Butcher XD,BR,Challenger,1507,18,60.3,8.0,5.9,7.8,0.0035813520782607
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,8.0,5.9,7.8,0.0035813520782607
Cast,EUW,GrandMaster,686,3265,53.5,7.1,5.2,8.0,0.0035793429983678
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,6.9,4.2,8.5,0.0035755285505844
Billy Butcher XD,BR,Challenger,1507,18,60.3,6.9,4.2,8.5,0.0035755285505844
Billy Butcher XD,BR,Challenger,1507,18,60.3,8.0,5.9,7.8,0.0035755285505844
Billy Butcher XD,EUW,GrandMaster,838,2725,53.8,8.0,5.9,7.8,0.0035755285505844
batıya gidiyom,TR,Challenger,524,2414,51.1,6.3,5.3,8.2,0.0035752892410842
Vajbyl,EUW,GrandMaster,622,3712,53.5,5.4,4.3,8.3,0.0035702676664653
앙 맛있엉,KR,Challenger,1303,80,60.2,6.0,4.3,8.4,0.0035696680245491
guren 01,BR,GrandMaster,752,2937,56.9,9.9,7.3,5.7,0.0035650794501567
H1ng,KR,Challenger,617,1936,52.6,6.3,4.8,7.8,0.0035610875227954
Aeolus,SG,Challenger,552,2267,60.2,5.8,4.7,10.2,0.0035606738876425
Íta,LAS,Challenger,730,1391,52.4,5.2,6.2,9.6,0.0035571578005351
Dizin,BR,GrandMaster,827,2738,51.8,7.7,3.8,7.3,0.0035564596377289
Meguru Bachirà,EUW,GrandMaster,665,3379,52.2,6.6,5.1,8.1,0.0035552855929814
Youtube Kouyx,BR,GrandMaster,826,2747,73.6,5.4,2.5,8.8,0.0035542017076866
PENYS CAMPOS,BR,GrandMaster,814,2782,52.9,7.3,5.4,6.9,0.0035420783342938
Basilekun,LAS,Challenger,559,2246,56.0,6.9,5.0,8.5,0.0035390954565812
Pipibaat Yarr,EUW,GrandMaster,832,2728,53.4,5.8,4.1,7.5,0.0035182409545533
ATC Sonechsko,PH,Challenger,520,2442,58.2,5.9,5.3,9.3,0.0035088639053614
HêrãclësG,LAS,Challenger,560,2236,53.8,5.9,3.4,7.3,0.0035012909009523
Negań Smith,EUW,Challenger,907,735,55.7,5.8,3.4,7.6,0.0035011816476913
野區上等馬,TW,Challenger,681,1587,57.9,7.1,4.2,8.1,0.0034979167098833
Gustαv Elijαh,EUW,GrandMaster,670,3347,51.3,7.8,4.6,7.9,0.0034973848516051
HêrãclësG,LAS,Challenger,560,2236,53.8,5.9,3.4,7.3,0.0034871783371052
Jan Hae,TR,Challenger,510,2522,52.1,8.3,6.1,7.7,0.0034860597145028
WâfféN,TR,Challenger,505,2571,52.0,5.7,5.4,9.8,0.0034794624939079
NekoL OwO,TH,Challenger,516,2478,54.0,7.9,4.2,7.7,0.0034784896213326
Marcht,BR,GrandMaster,791,2828,56.2,6.2,5.9,7.9,0.0034693824039908
Mattos cara,BR,GrandMaster,826,2746,51.1,7.3,6.2,7.7,0.0034597886384317
清冠123,TW,Challenger,540,2325,58.0,6.9,3.6,8.4,0.0034491990993671
UnFear,TH,Challenger,530,2384,54.0,8.9,6.6,6.0,0.003449179649901
RENGAR EATS BUTT,EUW,GrandMaster,629,3653,61.0,7.6,4.9,5.0,0.0034458583148045
666jg,BR,GrandMaster,836,2720,52.5,5.9,5.7,8.9,0.0034433071657323
An Nuo l,EUW,GrandMaster,709,3125,53.3,6.3,4.0,7.7,0.0034399193447904
SSQ Xaragonas,EUW,GrandMaster,801,2810,54.3,3.9,5.0,9.8,0.003428132846128
PLATEMIC,EUW,GrandMaster,729,3028,54.0,4.8,4.6,9.8,0.0034232997303931
WHERE AM I OMG,EUW,GrandMaster,623,3708,55.0,7.3,4.8,7.5,0.003420143055829
keep going guys,BR,GrandMaster,705,3156,55.3,6.1,4.3,7.2,0.003417528358264
TTV Bayork,EUW,GrandMaster,811,2777,52.1,5.6,7.1,9.5,0.0034165495663527
bun ngu,VN,Challenger,602,2021,54.7,7.4,5.2,7.0,0.0034055635464586
ExpressKill1043,TR,Challenger,539,2333,56.5,7.3,5.4,9.2,0.0034035621356217
ayor taken,BR,GrandMaster,647,3502,55.1,8.2,6.1,8.4,0.0033942520524533
joaomitoHU32,BR,GrandMaster,815,2779,51.0,6.3,4.7,10.0,0.0033885506062157
Minerva,BR,GrandMaster,757,2919,51.1,5.5,5.6,9.0,0.0033819564076284
Boom2G,LAS,Challenger,934,620,56.8,7.7,4.5,7.0,0.0033814935831811
SIayer Supreme,EUW,GrandMaster,700,3185,53.5,6.1,5.4,8.1,0.0033814343083469
WX Rika19981209,EUW,GrandMaster,700,3186,56.2,5.1,5.3,10.5,0.003380742678596
Helboy77,EUW,GrandMaster,643,3532,54.4,7.7,5.6,7.8,0.0033791875993115
年近立年老打野,TW,Challenger,572,2186,62.7,4.5,4.8,7.8,0.0033709936990617
where is shee,EUW,Challenger,842,964,56.2,7.2,5.9,6.7,0.0033680850115095
em gái khó tính,VN,Challenger,504,2573,59.1,7.2,5.8,8.1,0.0033523039285497
Carrarine,BR,GrandMaster,636,3600,52.4,6.7,4.5,7.9,0.0033483507162389
Carrarine,BR,GrandMaster,636,3600,52.4,6.7,4.5,7.9,0.0033332850362896
不滅巔峰,TW,Challenger,762,1251,54.9,5.0,4.2,8.7,0.0033286044501831
Johan Amor,LAN,GrandMaster,621,3720,53.2,5.9,4.6,8.5,0.0033114106856311
IZG Nukan,BR,GrandMaster,714,3104,50.6,6.6,5.1,8.6,0.0032956355001728
IZG Nukan,BR,GrandMaster,714,3104,50.6,6.6,5.1,8.6,0.0032944126807979
its JąY Løve Kąt,EUW,GrandMaster,690,3244,51.3,5.8,4.4,10.5,0.0032844418719385
jg gap 15open,VN,Challenger,798,1119,56.1,7.8,5.6,7.9,0.0032808590774851
jukes fan,BR,Challenger,881,823,54.7,6.7,5.8,7.2,0.0032774751514129
Happy Game 0923,KR,Challenger,654,1717,60.1,8.6,5.2,8.1,0.0032768236375272
lI Leba Il,BR,GrandMaster,707,3139,51.3,9.2,5.5,6.1,0.0032703470973006
Tao Zi Nai Xi,EUW,GrandMaster,628,3655,56.3,7.3,4.7,6.8,0.0032678740713628
hom1e,EUW,GrandMaster,718,3080,52.3,5.8,4.7,7.5,0.0032649822068355
FXRANDAL,BR,GrandMaster,760,2910,51.0,7.2,6.4,8.0,0.0032584458900933
Script I feed,PH,Challenger,516,2479,55.3,6.6,5.5,9.0,0.0032556207839935
XIAOLONG PUMITA,BR,GrandMaster,967,2632,57.7,11.0,5.8,6.9,0.0032538709359501
MUSKETOON,EUW,GrandMaster,768,2890,57.2,6.0,3.9,7.9,0.0032535957033815
GTCJR,BR,GrandMaster,745,2956,53.8,4.9,5.6,8.5,0.0032474528667147
마음이 피곤하다,KR,Challenger,686,1566,52.4,6.8,5.1,6.3,0.0032414120003929
반오십의 희망,KR,GrandMaster,609,3849,52.3,6.6,4.9,7.9,0.0032310812154928
Izateylon,EUW,GrandMaster,673,3346,51.3,6.5,4.7,7.6,0.0032291855366732
Myrtle,PH,Challenger,504,2571,58.8,8.2,4.7,7.4,0.003215670177454
Father,EUW,GrandMaster,652,3478,58.2,6.3,5.5,8.5,0.0032102775944833
hong Zhong,KR,GrandMaster,692,3246,51.5,6.0,5.1,7.8,0.0032074176196058
Lost,PH,Challenger,515,2484,50.5,6.7,4.7,6.5,0.0032072286025211
Nye1,VN,Challenger,510,2525,54.0,7.0,5.9,8.2,0.0031998919758494
Gryffinn1,EUW,GrandMaster,672,3350,53.5,6.6,4.8,7.5,0.0031990977111524
Akira the Wild,BR,GrandMaster,704,3157,55.5,6.2,4.9,8.7,0.0031949098585291
Last summer,OCE,GrandMaster,706,3150,56.3,6.3,4.8,7.9,0.003166291977669
dard,EUW,GrandMaster,684,3284,51.3,5.0,4.1,8.9,0.0031638637073168
Izateylon,EUW,GrandMaster,673,3346,51.3,6.5,4.7,7.6,0.0031553797634202
keainvren1,KR,GrandMaster,603,3903,53.5,6.1,4.7,6.9,0.0031415912867342
cena,KR,GrandMaster,649,3491,53.1,6.0,4.5,7.8,0.0031299139233785
AdeZyZ,EUNE,GrandMaster,617,3768,59.3,5.6,5.4,13.0,0.0031294901098491
ok i care,EUW,GrandMaster,696,3207,52.0,6.4,5.2,7.4,0.0031261345475579
LookLikeGod,TR,Challenger,542,2312,63.9,6.7,4.1,9.0,0.0031002575762572
寒塘冷月,TW,Challenger,711,1473,56.7,5.8,4.5,8.8,0.003095074410129
SevenArmy,EUW,GrandMaster,705,3152,52.2,6.3,4.9,8.1,0.0030864529374902
PRlDE,EUNE,Challenger,632,1839,58.5,6.9,4.9,7.9,0.003076004679844
Cato Uticensis,EUW,GrandMaster,651,3494,54.0,4.8,3.4,9.2,0.0030638144224316
Empanadïta,LAN,GrandMaster,599,3964,53.0,7.8,5.4,7.8,0.0030166837010171
Dongus Maximus69,EUW,GrandMaster,632,3627,56.5,3.8,5.0,12.0,0.0030012836800596
Ziix Garguentua,EUW,GrandMaster,615,3785,55.1,6.2,4.8,9.0,0.0029618677024567
lDemexl,EUW,GrandMaster,667,3365,52.4,7.5,4.7,6.5,0.0029494752652307
EMlNATR1X,LAS,Challenger,762,1252,51.3,8.5,6.3,6.8,0.0029341345838689
Turban,OCE,GrandMaster,653,3471,55.7,7.0,4.5,8.1,0.002931424964101
Tian Xia Gui Xin,EUW,GrandMaster,638,3569,53.5,6.7,4.7,6.7,0.0029136657624711
barbiecacheada02,BR,GrandMaster,592,4039,54.8,5.6,5.4,9.7,0.0029098475319272
barbiecacheada02,BR,GrandMaster,592,4039,54.8,5.6,5.4,9.7,0.0029067165129174
Agiłity,EUNE,Challenger,599,2055,57.0,8.0,3.6,7.9,0.0028979314523607
Smile is on face,OCE,GrandMaster,641,3549,52.6,7.9,5.0,7.3,0.0028828767063609
토끼예나 예쁘다,KR,GrandMaster,601,3934,55.4,4.8,4.3,8.3,0.0028733633004563
Doaenel 1 Dantes,EUW,GrandMaster,632,3623,52.5,6.6,5.6,7.9,0.0028729398226528
jay mata gay,BR,GrandMaster,654,3460,52.5,8.5,4.5,6.6,0.0028698387565656
CAVALÃO DO AMASS,BR,GrandMaster,591,4040,50.4,9.5,4.2,6.4,0.0028692831881526
CAVALÃO DO AMASS,BR,GrandMaster,591,4040,50.4,9.5,4.2,6.4,0.002859729339436
staring at stars,BR,GrandMaster,688,3254,53.7,8.9,5.1,6.4,0.0028527208301627
Whynot,OCE,GrandMaster,627,3659,51.1,7.3,5.9,7.9,0.0028516563386567
Her Kîng,LAN,GrandMaster,625,3688,67.7,8.0,3.5,7.5,0.002838709004478
Lucasjack89,EUW,GrandMaster,628,3657,51.5,6.4,4.7,7.7,0.0028278720427052
SASIOVERLXRDD,EUW,GrandMaster,619,3737,53.0,8.1,4.8,6.5,0.0028103563343518
bëebëe,EUW,GrandMaster,603,3908,56.6,5.7,5.2,9.8,0.0028088827544842
NukerFTW,EUW,GrandMaster,645,3522,56.4,9.7,5.9,6.5,0.0028040952063988
care bad girl,BR,GrandMaster,654,3462,53.7,8.1,5.9,6.9,0.0027973702382165
Vocho ssj,BR,GrandMaster,617,3763,52.1,5.7,5.9,9.7,0.0027753063542401
tarzan good kid,BR,GrandMaster,578,4182,57.0,8.0,4.8,7.5,0.0027688588192574
H0NE,LAN,Challenger,1053,320,52.2,8.7,5.5,6.8,0.0027667349102
tarzan good kid,BR,GrandMaster,578,4182,57.0,8.0,4.8,7.5,0.0027655576269364
gggman,KR,Challenger,755,1291,53.0,4.6,3.6,10.2,0.0027594203259132
wenwinwenwinwenw,EUW,GrandMaster,590,4058,51.6,5.5,4.3,7.8,0.0027352826508621
oKyler1,EUW,GrandMaster,578,4179,58.2,6.1,4.2,9.3,0.0027340022793142
oKyler1,EUW,GrandMaster,578,4179,58.2,6.1,4.2,9.3,0.0027309784521415
shiB,VN,Challenger,508,2536,55.1,7.4,4.8,7.2,0.0027271597749305
Arrti,LAN,GrandMaster,646,3510,51.8,5.9,5.6,9.6,0.0027186596644806
R0CK Gucio,EUW,Challenger,852,929,61.4,6.1,4.7,10.0,0.002717005897525
시드마이어의문명,KR,Challenger,698,1533,58.9,6.0,4.6,8.8,0.0027122813851305
snøwƒall,EUW,GrandMaster,601,3928,51.0,8.0,6.0,7.8,0.0027085999667753
YSTM,BR,GrandMaster,728,3035,53.2,6.1,5.3,8.7,0.0026834071077857
Epilogue for you,KR,GrandMaster,612,3807,50.7,6.0,4.7,7.4,0.0026678042410515
Alexxanderkyling,EUW,GrandMaster,636,3589,56.8,6.3,3.9,9.2,0.0026639291879778
유렉이,KR,GrandMaster,588,4078,57.1,3.8,3.8,10.6,0.0026556546691841
GoldFish999,EUW,GrandMaster,610,3823,51.2,5.7,4.9,8.8,0.0026362485884477
Tsar Simeon I,EUNE,GrandMaster,603,3920,55.4,5.8,4.6,8.7,0.0026343726520336
Imgoingbackto505,EUW,GrandMaster,596,3994,53.6,6.9,5.7,7.4,0.0026285001717882
fjlnxm,JP,GrandMaster,602,3924,55.7,7.9,5.2,6.3,0.002602371244171
smile on face,EUW,GrandMaster,674,3340,53.6,7.3,4.3,9.6,0.0026021674118493
祭改你公,TW,Challenger,583,2134,54.7,5.0,4.9,10.2,0.0025883822195184
Hyper,EUW,GrandMaster,641,3548,52.3,8.3,5.9,7.7,0.0025765355266425
she a bit loco,EUW,GrandMaster,657,3436,53.6,6.4,5.3,8.9,0.0025722447967923
Love Jax,EUW,GrandMaster,585,4104,52.6,4.2,3.8,9.4,0.0025618004244394
Love Jax,EUW,GrandMaster,585,4104,52.6,4.2,3.8,9.4,0.002561385991198
VITB Skeanz,EUW,GrandMaster,616,3770,65.9,7.7,3.7,7.0,0.0025524971929012
pazpeaceful2,BR,GrandMaster,920,2639,52.7,8.2,6.0,7.4,0.0025451791355796
love gatitos,BR,GrandMaster,642,3540,51.9,7.1,5.0,7.2,0.0025415531234509
준밧드쳐패는놈,KR,GrandMaster,586,4096,51.6,5.8,4.2,7.5,0.0025328276091163
Maxxxxxxxx,EUW,GrandMaster,590,4057,51.0,8.3,4.9,6.2,0.0025078665404326
LF GirIfriend,EUNE,GrandMaster,586,4096,58.4,6.5,6.1,10.1,0.0025076681771582
LF GirIfriend,EUNE,GrandMaster,586,4096,58.4,6.5,6.1,10.1,0.0025050925612655
Pray u,KR,GrandMaster,555,4402,54.6,4.5,5.2,9.7,0.0024892136533945
Pray u,KR,GrandMaster,555,4402,54.6,4.5,5.2,9.7,0.002488995718793
고마해라마이묻따,KR,GrandMaster,585,4104,53.2,6.4,4.4,7.3,0.002479482164889
Irode,EUW,Challenger,846,950,58.4,6.0,4.6,7.6,0.0024683367977258
nightblue3,EUW,GrandMaster,580,4145,53.1,6.4,5.9,8.4,0.0024666032871122
Iuckgame9,KR,GrandMaster,555,4401,52.5,6.9,5.0,7.3,0.0024394827082722
lllllllllllllllp,EUW,GrandMaster,759,2916,53.9,6.2,4.9,6.3,0.0024348194089271
NB MaxouTigrou,EUW,GrandMaster,684,3294,53.4,6.1,4.7,7.4,0.0024289820772239
Novita,JP,GrandMaster,570,4263,55.6,6.7,6.2,6.6,0.0024213082171636
Šanti,LAN,GrandMaster,575,4207,56.3,6.9,5.4,7.9,0.0024115456975228
Šanti,LAN,GrandMaster,575,4207,56.3,6.9,5.4,7.9,0.0024111214083369
visão,BR,GrandMaster,576,4186,50.6,6.1,5.9,9.4,0.0023958556038441
HKR Ritaken,BR,GrandMaster,645,3518,50.0,6.9,5.8,8.0,0.0023938816256146
visão,BR,GrandMaster,576,4186,50.6,6.1,5.9,9.4,0.0023924293570021
DiDï,BR,GrandMaster,566,4289,56.3,5.7,5.1,9.1,0.0023863335160156
only rat 1v9,LAN,GrandMaster,555,4415,53.5,7.0,5.5,6.4,0.0023846602215566
only rat 1v9,LAN,GrandMaster,555,4415,53.5,7.0,5.5,6.4,0.0023816059039671
Agoniº,TW,Challenger,669,1644,55.2,6.7,4.7,7.1,0.0023663316892454
Yuki,EUW,GrandMaster,553,4434,64.3,6.4,3.8,9.5,0.0023580726940159
Yuki,EUW,GrandMaster,553,4434,64.3,6.4,3.8,9.5,0.0023574079585091
Scrappy,LAS,Challenger,588,2106,51.1,7.1,5.2,6.5,0.0023551484123838
already enough,EUNE,GrandMaster,565,4296,81.1,15.8,4.6,5.5,0.0023440364727813
Sorien,LAS,Challenger,656,1708,58.8,6.2,5.4,8.4,0.0023438810648051
already enough,EUNE,GrandMaster,565,4296,81.1,15.8,4.6,5.5,0.0023437925457857
all dog,EUW,Challenger,885,814,62.7,9.1,5.2,6.0,0.0023398979558599
FATEOFDEATHXXXXX,EUW,GrandMaster,686,3267,58.0,6.5,4.8,9.0,0.0023384066891665
hwb7,EUW,GrandMaster,533,4654,58.6,6.9,4.7,7.6,0.0023258125070444
Disco Goguś,EUNE,Challenger,605,1999,55.1,3.6,5.5,11.6,0.0023230809573914
qvttzxcc,KR,GrandMaster,549,4466,54.4,6.1,5.4,7.9,0.00230601240103
qvttzxcc,KR,GrandMaster,549,4466,54.4,6.1,5.4,7.9,0.0023059563108436
16yo haha,LAS,GrandMaster,551,4457,62.5,6.8,4.6,7.8,0.0023010031670257
16yo haha,LAS,GrandMaster,551,4457,62.5,6.8,4.6,7.8,0.0023002559252055
MandenMedSkovlen,EUW,GrandMaster,601,3944,61.1,6.9,3.5,8.5,0.0022963485888645
Canelo Alvarez,LAN,GrandMaster,552,4444,51.7,6.8,4.1,7.4,0.0022963188096089
Canelo Alvarez,LAN,GrandMaster,552,4444,51.7,6.8,4.1,7.4,0.0022960105203489
erevin,LAS,Challenger,838,982,53.8,8.5,5.6,8.1,0.0022936883338391
οlaf,JP,GrandMaster,557,4376,53.6,6.3,5.0,8.7,0.0022896701772708
οlaf,JP,GrandMaster,557,4376,53.6,6.3,5.0,8.7,0.0022896021117946
quitrainbow6,EUW,GrandMaster,615,3787,54.7,4.6,3.7,8.5,0.0022844845215966
FαkeTaxi,EUW,GrandMaster,616,3774,54.4,7.5,4.6,8.6,0.0022699868718205
Wynncraftian,EUW,GrandMaster,529,4676,52.6,7.4,4.6,7.6,0.0022655511381067
Amongusíta,LAN,GrandMaster,553,4435,55.2,5.9,4.5,7.6,0.0022577497111043
Amongusíta,LAN,GrandMaster,553,4435,55.2,5.9,4.5,7.6,0.0022576989492435
Pentaless,EUW,Challenger,1129,216,52.6,3.4,4.1,10.5,0.0022489635745613
講話會分心,TW,Challenger,534,2361,55.6,8.8,5.0,8.1,0.0022458971122781
foreigner,OCE,GrandMaster,548,4480,57.5,5.4,4.4,9.9,0.0022430086005712
foreigner,OCE,GrandMaster,548,4480,57.5,5.4,4.4,9.9,0.0022428761762117
REALG4LlFE,LAS,GrandMaster,531,4665,61.3,7.5,4.5,7.0,0.0022415321495841
DarkTranquillity,LAN,GrandMaster,543,4533,50.5,4.9,4.3,10.0,0.0022360769645979
mliw,KR,GrandMaster,517,4806,54.8,6.9,4.5,7.9,0.002231421056554
mliw,KR,GrandMaster,517,4806,54.8,6.9,4.5,7.9,0.0022311163065602
REALG4LlFE,LAS,GrandMaster,531,4665,61.3,7.5,4.5,7.0,0.0022292590945336
我不爛了,TW,Challenger,666,1665,61.5,7.6,5.2,8.1,0.0022279204459011
zuizuizui,KR,GrandMaster,538,4581,53.9,6.5,5.5,8.2,0.0022201952750009
im risk,EUW,GrandMaster,604,3891,51.4,8.0,6.2,7.6,0.0022114120687668
EL ÅLGUACIL,LAS,GrandMaster,543,4528,50.3,6.0,5.4,7.1,0.0022107134392341
BERTINAT0,BR,GrandMaster,575,4205,51.2,6.1,5.3,8.8,0.0022081687799315
PokéMart,EUW,GrandMaster,679,3308,56.4,6.9,4.5,8.5,0.0022077316401721
im risk,EUW,GrandMaster,604,3891,51.4,8.0,6.2,7.6,0.0022066465678121
BERTINAT0,BR,GrandMaster,575,4205,51.2,6.1,5.3,8.8,0.0022021003372581
哆垃貢,TW,Challenger,613,1950,57.3,6.2,4.9,7.4,0.0021944919898089
UANL Píngus,LAN,GrandMaster,543,4530,55.2,6.5,5.2,8.2,0.0021881790409231
i never glve up,EUW,GrandMaster,536,4611,51.4,7.7,5.6,7.7,0.0021874889359039
UANL Píngus,LAN,GrandMaster,543,4530,55.2,6.5,5.2,8.2,0.0021872873689808
DOLOR ZEN MENTAL,EUNE,GrandMaster,534,4637,55.7,6.1,3.8,8.0,0.0021754970293528
RinaHamu,JP,GrandMaster,545,4493,52.8,7.6,5.4,7.1,0.0021499690749827
RinaHamu,JP,GrandMaster,545,4493,52.8,7.6,5.4,7.1,0.0021493630208622
Ðegurechaff,PH,Challenger,533,2366,54.1,6.2,5.4,9.2,0.0021479825874982
Shysaßßòüó,TW,GrandMaster,526,4711,53.4,4.6,3.3,9.6,0.0021415759952859
Shysaßßòüó,TW,GrandMaster,526,4711,53.4,4.6,3.3,9.6,0.0021404814897808
