nombre_invocador,region,liga,lps,ranking_mundial,winrate_total,kills_player_kda,deaths_player_kda,assists_player_kda,score
Rayffen,LAS,Challenger,559,2244,53.9,8.6,6.8,6.5,0.0028592909508316
Rayffen,LAS,Challenger,559,2244,53.9,8.6,6.8,6.5,0.0028591161829792
ŞAHBET GETİR LAN,TR,Challenger,546,2288,54.6,7.8,7.0,7.0,0.0028340810801875
KÖRPEE,TR,Challenger,545,2298,62.6,8.6,5.3,6.5,0.0028303131994108
피그차이나,KR,Challenger,740,1361,56.5,5.9,4.4,7.7,0.0028220904314788
xJotape,LAS,Challenger,600,2044,52.2,7.5,6.2,5.6,0.0028195582820646
Sira,VN,Challenger,540,2323,58.9,7.5,4.0,7.2,0.0027678265680708
Dabli,LAS,Challenger,665,1669,54.2,7.2,5.8,6.4,0.0027648784215498
Thomas Foucou,LAS,Challenger,687,1565,55.3,7.2,4.0,6.6,0.0027627337170661
Hatziven,LAS,Challenger,580,2151,53.3,6.1,5.0,6.6,0.0027487634913852
Hanna der Meow,TW,Challenger,536,2350,54.3,5.9,4.9,6.2,0.0027413017279991
stargazer,EUW,Challenger,902,757,54.0,5.9,4.4,5.7,0.0027371207333864
Súbditos,LAS,Challenger,530,2381,51.5,6.0,5.2,7.7,0.0027367082414763
Amadeus22,TW,Challenger,532,2373,56.9,6.8,4.6,7.2,0.0027291447882908
EU Red,EUW,Challenger,758,1279,59.8,7.6,4.8,6.1,0.0027226959095472
SHABU USER 420,PH,Challenger,627,1870,59.8,7.5,5.3,7.5,0.0027106274093494
0131,TW,Challenger,538,2338,56.9,7.0,4.9,7.1,0.0026953000369071
Renji,TR,Challenger,524,2421,50.4,6.6,5.4,7.4,0.0026823687816108
SKY,VN,Challenger,519,2447,55.0,7.0,5.5,7.2,0.0026662913878099
이기고싶댜아,KR,Challenger,878,836,55.9,6.3,4.7,5.6,0.0026649210539279
DTN RainBoy,VN,Challenger,524,2420,54.6,8.7,6.2,6.6,0.0026577779576889
邊緣汪汪,TW,Challenger,524,2425,59.8,6.9,6.1,7.8,0.0026392260818157
邊緣汪汪,TW,Challenger,524,2425,59.8,6.9,6.1,7.8,0.0026390553236004
FNTSY Kaugen,PH,Challenger,520,2446,53.5,10.2,6.7,7.0,0.0026245989414234
haerin,TH,Challenger,522,2430,53.9,6.7,5.6,7.1,0.0026235961343742
Flex ขาด 2,TH,Challenger,520,2447,53.4,6.3,6.0,10.9,0.0026139020044608
444 Kreakse,TR,Challenger,522,2435,63.0,7.4,6.4,7.0,0.0026071463679334
SageWabe,EUW,Challenger,789,1153,51.8,6.2,3.9,6.1,0.0026070914372764
mihay,TR,Challenger,519,2452,68.1,9.2,6.7,7.0,0.0025943614905605
Peter Zezima,EUW,Challenger,768,1228,54.8,6.1,5.0,6.5,0.0025817388007645
LeitoF l0,LAS,Challenger,882,822,52.0,7.0,5.1,7.1,0.0025474570417626
Fuba Ahri,VN,Challenger,508,2540,57.3,6.6,4.4,6.6,0.0025467897157321
Wingz,PH,Challenger,512,2511,53.5,6.8,5.0,6.3,0.0025466136579107
bbeNj,BR,GrandMaster,909,2641,51.4,6.6,4.6,6.2,0.0025424124024569
Clovao Bengala,BR,GrandMaster,903,2645,54.7,7.1,6.1,7.5,0.0025321908843881
Saulitofanboy,LAN,Challenger,723,1421,55.4,7.7,5.9,7.6,0.0025290103844437
Xiao Mel,VN,Challenger,506,2557,60.0,6.7,5.1,7.3,0.002521639687525
kolateral,PH,Challenger,507,2546,51.5,6.3,5.6,7.0,0.0025192543827896
Really love you,PH,Challenger,513,2507,66.7,9.9,4.9,6.2,0.0025148069965678
FTU Ares,VN,Challenger,504,2568,53.8,6.8,4.8,7.8,0.0025139090377337
KBM RAV3N,BR,GrandMaster,899,2648,53.3,7.4,5.4,6.8,0.0025122097748468
Rink,PH,Challenger,505,2562,58.0,7.1,5.1,6.8,0.0025108619332011
HinTFakiRii,TR,Challenger,501,2606,57.7,5.8,5.2,7.9,0.0025030044780459
son of winter,BR,GrandMaster,896,2649,51.9,7.2,6.1,6.9,0.0024992445093403
better ad,EUW,Challenger,745,1345,63.8,7.8,4.2,7.6,0.002493094953195
Soft Inter,TR,Challenger,502,2597,56.3,7.6,5.0,6.3,0.0024814840137098
Kuqze,BR,GrandMaster,889,2656,56.9,7.1,5.8,6.8,0.0024753057367447
arimori yy,BR,GrandMaster,843,2708,52.6,7.0,5.8,6.7,0.0024740703138898
take care of me,EUW,GrandMaster,834,2725,54.2,6.4,4.5,6.3,0.0024706506334729
ahkicvcgj,BR,GrandMaster,837,2724,55.4,5.7,5.2,8.0,0.0024605741889785
Van Joune,BR,GrandMaster,842,2709,53.5,9.0,5.8,6.1,0.002451031214051
HANS KALBO,PH,Challenger,501,2604,54.5,7.7,5.6,6.4,0.0024509049661302
Sip hong cham bi,VN,Challenger,505,2561,54.7,8.6,5.6,7.2,0.0024458617494314
Redneck Pope555,EUW,Challenger,867,879,55.8,7.5,5.6,7.3,0.0024397454149549
Deftin,BR,GrandMaster,839,2711,53.1,6.7,7.1,6.9,0.0024369487771696
Juliera1,BR,GrandMaster,831,2738,51.9,6.1,4.9,6.6,0.0024335549617309
melw addict,TR,Challenger,507,2545,53.2,8.4,5.1,7.0,0.0024182944042156
Apelka,EUW,GrandMaster,827,2734,53.5,6.4,4.3,6.2,0.0024103968559392
Twitch tv 마문2,KR,Challenger,664,1675,58.5,6.3,4.5,6.5,0.0024021738833038
EG Mobility,EUW,Challenger,898,767,54.9,7.4,4.5,6.2,0.0023893877319599
Kaixin2,TW,Challenger,556,2250,53.0,8.2,5.9,6.9,0.0023867357725076
truc3,VN,Challenger,507,2547,56.8,8.4,6.1,6.7,0.0023639828543262
Stop hesitating,EUW,GrandMaster,799,2821,57.6,6.0,5.1,7.3,0.0023602313037493
MCE Rudaikiri,PH,Challenger,516,2473,54.8,8.8,6.0,6.3,0.0023423701407719
ROCKBOOM,EUW,Challenger,805,1090,53.8,6.9,4.7,6.0,0.0023351498442885
fanboy puddin,VN,Challenger,534,2362,57.5,5.8,6.2,8.8,0.0023320258581847
Flexx,PH,Challenger,555,2258,57.7,7.3,5.3,7.3,0.0023299231851871
초보원딜러,KR,Challenger,871,862,59.0,6.0,4.1,8.0,0.002329880370116
IsDEAD,BR,GrandMaster,791,2834,51.2,6.9,5.4,7.9,0.0023242471803996
szerzno,TR,Challenger,757,1282,51.7,7.0,6.7,7.9,0.0023231163074648
princesa kait,LAN,Challenger,624,1895,51.9,6.5,5.1,7.3,0.0023230895995951
bipi,BR,GrandMaster,800,2820,53.7,6.2,5.1,6.0,0.0023096975152609
Thebigestnoob1,EUW,GrandMaster,773,2871,51.5,7.1,5.5,6.7,0.0022836016255772
5R ADC,EUW,GrandMaster,833,2724,53.8,6.6,5.5,6.9,0.0022757116046968
DarkVentus,BR,GrandMaster,788,2841,52.5,6.5,5.4,7.3,0.0022588422472756
AzogTheTaxEvader,EUW,GrandMaster,749,2939,51.6,7.0,5.8,6.4,0.0022438850727219
ad895091,EUW,GrandMaster,751,2939,54.1,6.8,4.9,7.0,0.0022437805323929
Puppeh,EUW,GrandMaster,759,2915,53.1,6.7,5.3,6.9,0.0022390842246653
86Ryuujin,BR,GrandMaster,753,2928,52.6,6.5,6.4,7.1,0.0022099546732314
Mörkö,EUW,GrandMaster,737,2988,53.2,7.0,5.1,6.7,0.0022071529234623
Akade,BR,GrandMaster,872,2665,54.9,7.0,4.9,6.2,0.0022042296430639
Killua y,BR,GrandMaster,746,2951,52.6,6.0,4.3,6.9,0.0021987029319264
oord,EUW,GrandMaster,834,2731,55.8,5.3,4.9,7.5,0.0021952056280822
Rafitta,EUW,GrandMaster,744,2963,53.4,6.9,5.3,6.8,0.0021918415977641
Nomi,EUW,Challenger,937,610,61.6,7.2,4.8,7.7,0.0021832594956476
TBS1,EUW,GrandMaster,724,3051,51.2,7.1,5.9,6.3,0.0021780147002892
TPAA nrmn,EUW,GrandMaster,736,2997,52.2,5.7,5.5,7.1,0.0021757626950551
month of rain,EUW,GrandMaster,734,3006,52.1,6.0,3.6,6.9,0.0021731344907684
KHK TLamp,EUW,GrandMaster,770,2885,54.6,6.5,5.1,7.0,0.0021714570240974
AD MENACE,OCE,GrandMaster,737,2993,54.5,6.8,5.1,7.3,0.0021690503022564
MG Løkí,LAN,Challenger,625,1886,56.4,7.1,5.8,7.7,0.0021645855862148
RNG GALA 9,BR,GrandMaster,734,3007,53.0,6.3,6.4,7.2,0.0021599526034092
AlioSu,TR,Challenger,516,2477,56.0,6.9,6.2,8.8,0.002157533438231
LLL Ninezin1,BR,GrandMaster,733,3013,67.1,8.8,5.8,8.9,0.0021562337834443
Alanzinhöö,BR,GrandMaster,766,2899,60.7,5.4,5.6,7.4,0.0021526071134232
Goooood,LAN,Challenger,631,1849,54.0,7.3,4.9,8.0,0.002139725085071
DizL1,EUW,GrandMaster,724,3049,53.0,7.5,5.2,6.6,0.0021387464362785
vvtn,BR,GrandMaster,736,3001,52.2,7.1,5.7,6.8,0.0021356892598716
小鳥遊六花º,TW,Challenger,597,2066,52.5,6.9,6.1,6.6,0.0021294949117695
Goyang si,EUW,Challenger,885,813,56.1,6.5,5.5,6.7,0.0021231106795163
CAPTAIN SPACEBOY,BR,GrandMaster,717,3086,51.5,6.9,5.3,6.5,0.0021193070063925
KJ noz2k v9,EUW,GrandMaster,729,3039,63.0,7.9,4.7,7.5,0.0021152051023063
el xoker,BR,GrandMaster,716,3091,51.6,6.3,5.9,6.8,0.0021000147109419
Rin Itôshi,EUW,GrandMaster,742,2969,54.8,7.7,6.8,6.7,0.0020992379993246
UNCE UNCE UNCE,EUW,GrandMaster,753,2936,54.7,7.5,4.7,6.2,0.0020923569289157
Paragxn,EUW,GrandMaster,715,3094,51.6,6.8,5.4,6.2,0.0020889173752955
Dazaı,LAN,Challenger,709,1484,53.7,7.4,5.3,7.0,0.0020888240086237
Crimson Sunbird,BR,GrandMaster,800,2819,59.9,6.7,4.5,7.3,0.0020858300657859
THE RIAL ENBARAO,LAS,Challenger,1128,218,57.0,6.9,4.8,7.2,0.0020838793019436
gunkrab,OCE,GrandMaster,715,3095,61.0,5.8,5.2,9.6,0.002081985899502
Messi ad acc,EUW,GrandMaster,778,2860,54.8,7.4,4.8,6.6,0.0020810564139357
TwtvCrazyadri1v9,EUW,GrandMaster,709,3116,51.2,7.8,6.4,6.3,0.0020791342851614
Paragxn,EUW,GrandMaster,715,3094,51.6,6.8,5.4,6.2,0.0020613488669028
Cosmìc,LAN,Challenger,547,2277,52.7,6.5,5.9,7.1,0.0020609636962115
WD ITOSHI RIN,EUW,GrandMaster,702,3166,51.5,6.0,4.5,8.1,0.0020551184828359
FATTONG,TW,Challenger,549,2272,53.9,5.5,5.3,10.0,0.0020500415729308
mihai07x,EUW,GrandMaster,701,3184,54.4,7.0,6.2,8.7,0.0020479858036774
Sushee,EUW,GrandMaster,728,3040,54.8,6.5,6.5,8.7,0.0020351408174722
H3LLRA1SER,EUW,GrandMaster,741,2968,53.5,5.6,5.6,7.0,0.002032948911422
KGKD,BR,GrandMaster,696,3199,51.6,8.3,6.8,7.2,0.0020326821052516
yzz3,BR,GrandMaster,712,3105,56.1,5.4,3.5,8.8,0.0020279090473001
Top is sus,BR,GrandMaster,709,3124,52.3,7.8,6.7,7.2,0.0020269594606891
KNG Hoopa,OCE,GrandMaster,696,3205,50.5,6.9,4.6,6.3,0.0020169658986879
Pzzzzang,PH,Challenger,571,2188,63.1,7.3,5.0,7.1,0.0020128414700792
Sexelent,EUW,GrandMaster,687,3269,51.6,7.0,5.0,7.2,0.0020086900612131
GrayFawx,EUW,GrandMaster,692,3233,51.8,6.4,5.1,6.5,0.0020072574971296
Itsagoodshot,EUW,GrandMaster,692,3232,52.4,6.4,4.1,6.5,0.0020068415107297
FSS LYON,BR,GrandMaster,687,3264,54.1,6.2,5.8,6.8,0.0020021540891932
IZG Comet,BR,GrandMaster,682,3296,51.9,6.5,6.5,7.6,0.0020006152420686
GrayFawx,EUW,GrandMaster,692,3233,51.8,6.4,5.1,6.5,0.0019785982278685
UOL Sayna,EUW,GrandMaster,769,2887,56.5,5.4,5.1,9.2,0.0019655221797492
KR Spoon,KR,GrandMaster,670,3357,55.1,5.8,3.5,6.7,0.001955434701605
난화내,KR,GrandMaster,669,3362,52.4,6.7,4.9,7.9,0.0019469803080018
IPlayYouListen,EUW,GrandMaster,664,3396,53.4,6.4,5.1,6.9,0.001928801212152
Boring cycle0,EUW,GrandMaster,667,3366,51.3,5.9,5.0,6.8,0.0019204659203336
Gen G Seeder,KR,Challenger,648,1745,53.2,3.7,3.5,9.1,0.0019195549299741
Kogy1,VN,Challenger,518,2457,55.9,7.6,5.4,6.8,0.0019175818891995
dfgtredfg4,EUW,GrandMaster,662,3414,63.3,6.6,5.2,7.0,0.00191537710238
pray2God,EUW,GrandMaster,661,3418,54.7,6.4,4.9,6.3,0.0019133897993586
Chryssey,EUW,Challenger,847,941,54.2,6.2,4.9,7.1,0.0019124850245401
keep focus1ng,EUW,GrandMaster,691,3238,53.2,6.4,3.6,7.1,0.0019080621834328
Globby,EUW,GrandMaster,692,3236,56.7,7.1,5.9,7.1,0.001907138266052
Sweet darlinggg,VN,Challenger,501,2602,57.7,7.9,5.9,7.0,0.0018991601986675
GosTT,BR,GrandMaster,661,3416,51.8,6.8,4.9,7.1,0.0018928209930251
White Snow,EUW,GrandMaster,660,3425,52.8,5.4,5.0,9.2,0.0018859994077674
liftlift,EUW,GrandMaster,675,3338,58.5,7.1,5.2,6.8,0.001878815721287
White Snow,EUW,GrandMaster,660,3425,52.8,5.4,5.0,9.2,0.0018765498541135
ALK Kross,EUW,GrandMaster,663,3405,53.0,6.9,7.0,7.0,0.0018700346751462
top 5 academy,BR,GrandMaster,655,3447,50.3,7.6,5.6,5.8,0.0018620708530544
Luciferium,EUW,GrandMaster,651,3485,54.6,6.0,4.8,6.2,0.0018604317311754
Charca,EUW,GrandMaster,729,3035,59.4,7.3,5.1,6.9,0.0018595074442136
Ýüodod,TW,Challenger,547,2284,63.8,9.1,5.5,6.3,0.0018585199608932
WAOLITE,EUW,GrandMaster,708,3129,56.1,6.2,5.7,7.6,0.0018584111983708
nochatmentalbuda,EUW,GrandMaster,649,3502,54.2,7.0,5.2,7.0,0.0018552441264964
YUA Tebox,EUW,GrandMaster,655,3447,53.1,7.5,6.0,7.5,0.0018521770758822
carros tunados,BR,GrandMaster,652,3476,57.0,5.9,5.6,7.6,0.0018506857333254
Axia,BR,GrandMaster,654,3475,52.0,5.7,5.6,7.6,0.0018506734754083
우연히 길을 걷다,KR,Challenger,673,1625,55.9,6.3,4.8,7.8,0.0018425768691359
Woodstock,EUW,GrandMaster,646,3506,54.1,5.7,5.1,6.9,0.0018407857059835
Woodstock,EUW,GrandMaster,646,3506,54.1,5.7,5.1,6.9,0.0018404886251336
Absôl,BR,GrandMaster,700,3189,59.1,7.5,4.4,7.9,0.0018381967394359
jinjoTnT,EUW,GrandMaster,657,3438,61.6,6.9,4.4,7.2,0.0018354558952987
i stomp on men,EUW,GrandMaster,659,3419,54.0,5.7,5.4,7.4,0.0018343624749603
i stomp on men,EUW,GrandMaster,659,3419,54.0,5.7,5.4,7.4,0.0018322890381153
AKR Bibou,EUW,GrandMaster,772,2880,56.9,7.0,4.6,6.9,0.0018263883112168
pilotl0l,KR,GrandMaster,643,3532,54.1,6.1,5.9,7.9,0.0018193053158357
BRO Hena,KR,GrandMaster,637,3577,52.3,6.0,4.4,6.3,0.0018187862222554
ADcaarry,BR,GrandMaster,643,3533,54.8,6.9,5.5,6.0,0.0018156464025071
pilotl0l,KR,GrandMaster,643,3532,54.1,6.1,5.9,7.9,0.0018149349841601
YANKUR0,EUNE,Challenger,719,1436,52.0,5.7,6.5,8.7,0.0018114927146393
근히키,KR,GrandMaster,634,3608,52.7,6.0,4.4,6.9,0.0018058909784266
Deadhound,EUW,GrandMaster,731,3020,52.8,6.1,5.5,7.4,0.0017908082586089
Mihaylovna,TR,Challenger,583,2137,50.3,7.1,5.9,6.8,0.001787732011414
Skylinee,EUW,GrandMaster,630,3644,53.7,6.6,5.0,6.5,0.001784493279391
JuJuTw0,EUW,GrandMaster,629,3654,52.2,5.8,3.8,7.3,0.0017778821439942
wqs,EUW,GrandMaster,628,3654,52.3,6.5,6.2,7.9,0.0017672197788808
Hôn Bờ Máaa,VN,Challenger,565,2213,54.9,6.8,5.1,8.0,0.0017666464635988
dog2,EUW,GrandMaster,631,3637,51.4,6.3,4.5,6.7,0.001766543893908
EXT Hiro Hai,EUW,GrandMaster,633,3616,52.1,6.9,5.6,5.9,0.0017588998724619
Sinkingendlessly,KR,GrandMaster,635,3598,65.3,6.8,4.5,6.7,0.001746221991198
Aizel9,EUW,GrandMaster,623,3706,54.3,6.8,4.2,6.9,0.0017339997534423
xHypoxia,EUW,GrandMaster,660,3432,58.4,6.0,4.2,7.8,0.0017267966558398
UNTIL I WIN1,EUW,Challenger,898,765,56.6,6.6,4.6,6.1,0.0017252774886098
ADCADC123,EUW,GrandMaster,675,3336,55.3,6.2,5.5,6.2,0.0017232296203617
C9 Vayne V2,EUW,GrandMaster,802,2806,56.2,6.5,4.7,6.5,0.0017214837508526
WDL,EUW,GrandMaster,616,3774,53.2,6.2,4.9,7.3,0.0017094974916701
YOUSONOJAM,KR,GrandMaster,614,3793,54.2,5.7,4.9,7.7,0.0017071702749545
Sharx,KR,GrandMaster,615,3770,51.3,5.8,4.9,6.0,0.0017043373801342
juank111,LAN,GrandMaster,614,3793,50.6,4.9,6.6,10.1,0.0016934932207423
Egìrl UwU,EUNE,GrandMaster,612,3809,65.9,8.5,5.1,7.7,0.0016887882224072
miKukuyaya,KR,GrandMaster,618,3739,53.4,6.5,5.3,7.7,0.0016885799872814
miKukuyaya,KR,GrandMaster,618,3739,53.4,6.5,5.3,7.7,0.0016877961969703
Isteind,BR,GrandMaster,693,3230,51.7,7.1,4.5,6.4,0.001686748827432
kouva,LAN,GrandMaster,608,3854,56.7,6.6,5.8,7.5,0.0016816784843024
Gorenicolt,BR,GrandMaster,804,2804,51.5,6.1,5.6,7.2,0.0016751211154778
Gorenicolt,EUW,GrandMaster,687,3263,57.7,6.1,5.6,7.2,0.0016751211154778
Demons within,EUNE,GrandMaster,602,3915,53.6,5.2,6.7,10.4,0.0016711195395139
Saebyuck,KR,Challenger,793,1138,55.7,6.8,4.5,6.4,0.0016709129377243
shade of blue,BR,GrandMaster,759,2917,54.8,6.9,4.7,7.5,0.0016678029214879
danhhaydeptrai,VN,Challenger,556,2254,56.6,7.7,5.4,6.7,0.0016673559801255
Lil raposo,BR,GrandMaster,607,3857,51.7,6.8,5.4,8.0,0.0016646078959439
K F,EUNE,Challenger,672,1630,55.0,7.2,8.3,8.5,0.0016640170113876
LFT PabloPsycho,LAN,GrandMaster,604,3895,58.4,6.3,3.7,7.2,0.0016522713584024
Tyde,BR,GrandMaster,601,3930,54.2,6.8,5.7,7.6,0.0016417867242736
tl honda c arrow,EUW,GrandMaster,608,3856,56.2,6.8,5.3,7.9,0.0016396045072926
UNKN0WN5,EUW,GrandMaster,604,3896,51.4,6.6,5.7,5.9,0.0016394897663847
Jesklaa,EUW,GrandMaster,671,3351,53.6,6.7,5.0,6.6,0.0016339282381378
Suffocateeee7,LAS,Challenger,639,1811,56.4,7.2,4.2,6.3,0.0016302618338455
날건들면알지,KR,GrandMaster,600,3948,53.8,5.9,5.2,7.1,0.0016276241155825
Danman96,EUW,GrandMaster,602,3917,54.6,6.5,5.0,6.0,0.0016275822186007
Deften,BR,GrandMaster,600,3941,51.1,6.0,6.0,7.2,0.0016267201747505
Medusa,LAN,GrandMaster,640,3560,59.2,5.9,4.7,7.4,0.0016110322999567
Exothy,EUW,GrandMaster,593,4030,53.8,5.0,5.1,9.7,0.0016096995790226
Maison MargieIa,EUW,GrandMaster,596,3990,53.6,6.1,4.8,6.7,0.001608787741701
sabe viver,BR,GrandMaster,613,3801,57.9,7.5,5.6,6.3,0.0016062192738254
unhappiness,LAS,Challenger,677,1603,53.9,6.4,3.9,5.9,0.0016030499312186
슈퍼빅고수,KR,GrandMaster,627,3668,57.1,5.6,5.2,7.2,0.0016006878789088
Zeyfrom,BR,GrandMaster,601,3920,50.6,6.9,6.0,6.8,0.0016006388242327
Gen G Ruler,KR,GrandMaster,591,4053,53.1,7.2,5.8,7.1,0.0015923824512131
nankurunaisa,EUW,GrandMaster,599,3968,47.7,6.3,5.1,6.1,0.0015910931096631
zxcokgvjdasal,KR,GrandMaster,589,4055,54.3,6.8,5.3,6.3,0.0015858455243816
Zealot1,LAS,Challenger,617,1941,57.9,6.4,5.7,7.5,0.0015775475289631
milaoshu,KR,GrandMaster,610,3835,57.0,6.6,5.6,7.2,0.0015766409100301
Hına,LAN,GrandMaster,588,4075,53.3,7.8,4.8,7.0,0.0015732350778036
Kelvinotoe,OCE,GrandMaster,585,4107,60.8,6.8,5.2,7.9,0.001568004924178
zxsdaxnty,KR,GrandMaster,636,3607,57.2,5.9,4.7,7.6,0.0015679735677545
Franek Ocean,EUW,GrandMaster,808,2796,53.3,7.5,6.0,7.7,0.0015588027678186
Rahman Noodles,EUW,GrandMaster,583,4123,53.0,5.4,5.1,7.2,0.0015544918821499
인생걸고태호시티,KR,GrandMaster,586,4091,51.1,5.7,4.7,6.6,0.0015521564375331
R7 Ce0,EUW,GrandMaster,578,4176,52.9,7.3,5.1,6.2,0.0015474840229024
Rahman Noodles,EUW,GrandMaster,583,4123,53.0,5.4,5.1,7.2,0.0015456233322001
RustySniper,EUW,GrandMaster,594,4007,54.3,7.2,5.7,6.9,0.0015449172885306
Aaromjt3,LAN,Challenger,786,1164,53.8,5.1,3.8,8.4,0.0015436230402358
Faker but on AD,EUW,GrandMaster,581,4141,52.6,6.4,4.8,6.5,0.001536752292717
Quiet Ferocity,LAN,GrandMaster,579,4171,55.1,7.6,4.6,5.8,0.0015357704480206
Gorenicolt,EUW,GrandMaster,687,3263,57.7,6.1,5.6,7.2,0.0015324771429283
Gorenicolt,BR,GrandMaster,804,2804,51.5,6.1,5.6,7.2,0.0015324771429283
한전드,KR,GrandMaster,574,4213,53.7,5.5,4.0,7.1,0.0015224034633515
lovemoney,OCE,GrandMaster,576,4202,55.2,5.9,5.9,6.7,0.0015213197499027
lovemoney,OCE,GrandMaster,576,4202,55.2,5.9,5.9,6.7,0.0015212514124082
4rch,EUW,GrandMaster,573,4228,53.6,6.8,6.6,8.3,0.0015186662133656
4rch,EUW,GrandMaster,573,4228,53.6,6.8,6.6,8.3,0.001518605310285
Dominating,EUW,GrandMaster,568,4266,52.1,7.4,5.5,6.0,0.0015162617232274
barth3,BR,GrandMaster,596,4006,55.6,6.7,5.1,7.9,0.0015125057172474
KremóweczkaUWU,EUNE,GrandMaster,571,4247,54.2,7.1,5.6,6.2,0.0015098417742681
YGSS,BR,GrandMaster,563,4323,53.0,6.6,4.2,6.0,0.0014870472522394
YGSS,BR,GrandMaster,563,4323,53.0,6.6,4.2,6.0,0.0014852617631708
Duck Runick,BR,GrandMaster,561,4333,53.4,5.8,4.8,6.7,0.0014835122242978
東風谷早苗,JP,GrandMaster,564,4313,54.9,6.9,4.8,7.7,0.0014799998369804
東風谷早苗,JP,GrandMaster,564,4313,54.9,6.9,4.8,7.7,0.0014799336724692
Hub1012345,EUW,GrandMaster,563,4319,51.4,5.7,5.4,6.9,0.0014755630403617
Hub1012345,EUW,GrandMaster,563,4319,51.4,5.7,5.4,6.9,0.001475546285086
kral isa,EUW,GrandMaster,559,4357,50.9,6.4,5.0,5.9,0.0014741595943408
kral isa,EUW,GrandMaster,559,4357,50.9,6.4,5.0,5.9,0.0014739646890971
고생들하십니다,KR,GrandMaster,559,4351,52.5,6.1,4.4,6.6,0.001467736053486
COZzoSKIllz,EUW,GrandMaster,616,3775,57.8,8.3,6.5,7.4,0.0014465351891624
not leashing,EUNE,GrandMaster,551,4451,52.5,5.7,4.3,5.7,0.0014445106342666
not leashing,EUNE,GrandMaster,551,4451,52.5,5.7,4.3,5.7,0.0014443949575563
엉덩국 갱승제로,KR,GrandMaster,551,4447,52.7,5.7,3.9,6.8,0.0014425679978345
我叫Geoffrey,TW,Challenger,602,2020,57.7,7.4,4.8,7.6,0.001440847189391
GREYH0UND,EUW,GrandMaster,555,4408,53.5,7.1,5.8,6.2,0.0014375863534736
GREYH0UND,EUW,GrandMaster,555,4408,53.5,7.1,5.8,6.2,0.0014367279171435
TheGelvic,LAN,GrandMaster,551,4452,56.1,6.2,5.0,7.1,0.0014295588102494
TheGelvic,LAN,GrandMaster,551,4452,56.1,6.2,5.0,7.1,0.0014295298574474
PSZilean,BR,GrandMaster,558,4369,49.6,6.8,7.0,8.3,0.001426685119525
PSZilean,BR,GrandMaster,558,4369,49.6,6.8,7.0,8.3,0.001426008021533
Смерть,RU,GrandMaster,545,4510,59.0,7.5,6.3,6.4,0.0014218424324833
Anastasia Steele,LAS,GrandMaster,545,4503,56.2,4.8,5.2,9.7,0.0014141474352982
엘소드 스타랭커,KR,GrandMaster,539,4565,58.6,7.1,4.7,6.9,0.0014116832239652
엘소드 스타랭커,KR,GrandMaster,539,4565,58.6,7.1,4.7,6.9,0.0014104764479857
WildTurtle,EUW,GrandMaster,541,4547,52.2,6.7,4.7,6.4,0.0014058727209358
WildTurtle,EUW,GrandMaster,541,4547,52.2,6.7,4.7,6.4,0.0014053690065406
Stinge,BR,GrandMaster,738,2987,51.3,6.0,5.3,6.0,0.0014023138740363
Mark Gonzalez,EUW,GrandMaster,542,4547,52.0,6.4,4.3,6.2,0.0014016209492636
Mark Gonzalez,EUW,GrandMaster,542,4547,52.0,6.4,4.3,6.2,0.0014014879657052
TyChee,EUW,GrandMaster,543,4524,50.9,6.6,5.4,6.2,0.0014013194285249
Do you worry,EUW,GrandMaster,540,4561,55.8,6.4,5.8,6.8,0.0014004674886415
Do you worry,EUW,GrandMaster,540,4561,55.8,6.4,5.8,6.8,0.0014001049330767
TyChee,EUW,GrandMaster,543,4524,50.9,6.6,5.4,6.2,0.0013974584362307
Malditaseaa,EUW,GrandMaster,537,4599,50.8,6.6,4.5,6.5,0.001388020426736
Łunelle,LAN,GrandMaster,539,4580,64.7,7.5,4.4,7.1,0.0013862806859566
fajnie sie gra,EUNE,GrandMaster,533,4645,53.5,6.9,5.3,6.8,0.0013811857156519
kalroc,OCE,GrandMaster,537,4606,58.8,8.0,4.9,7.1,0.0013801804046886
Afm12,EUW,GrandMaster,703,3170,54.9,6.4,4.5,6.8,0.0013796272134762
Hugimoto,EUW,GrandMaster,694,3219,54.2,6.2,4.7,6.1,0.001379475287798
Alanzinhö,BR,GrandMaster,581,4154,53.7,6.6,6.5,8.1,0.0013760193777228
Kzed,EUW,GrandMaster,635,3601,59.5,6.6,4.1,8.1,0.0013751847370078
ŚwinkaPeppa,EUW,GrandMaster,627,3677,61.2,7.3,5.7,7.5,0.0013749386889174
Horrific,TR,Challenger,681,1588,56.6,5.6,3.3,7.6,0.0013740251600348
SK Exakick,EUW,GrandMaster,729,3036,56.6,6.6,4.1,6.5,0.0013719202716851
Vyan,KR,Challenger,787,1161,62.7,6.4,4.6,6.9,0.0013689974277955
My bb Glo,EUW,GrandMaster,535,4621,52.1,4.9,5.7,9.2,0.0013671427671465
My bb Glo,EUW,GrandMaster,535,4621,52.1,4.9,5.7,9.2,0.0013670937891267
ByronDein,LAS,GrandMaster,529,4680,65.4,7.3,5.5,7.4,0.0013616651498692
ByronDein,LAS,GrandMaster,529,4680,65.4,7.3,5.5,7.4,0.0013615627552232
Levitate,EUW,GrandMaster,530,4670,50.0,6.9,5.4,6.2,0.0013604328770393
Levitate,EUW,GrandMaster,530,4670,50.0,6.9,5.4,6.2,0.0013603834263214
