nombre_invocador,champ_1,regional_rank_1,kills_champ_1,deaths_champ_1,assists_champ_1,winrate_champ_1,champ_2,regional_rank_2,kills_champ_2,deaths_champ_2,assists_champ_2,winrate_champ_2,champ_3,regional_rank_3,kills_champ_3,deaths_champ_3,assists_champ_3,winrate_champ_3,score
すまん,Rengar,23,8.6,5.7,4.9,45.3,Darius,8,6.0,4.5,4.0,62.9,Olaf,8,8.6,4.6,5.4,75.0,0.0014904359186721
Denathor,K'Sante,328,5.5,3.7,5.1,65.9,Gnar,5,6.2,4.7,5.8,54.2,Sejuani,10,5.2,3.8,5.9,52.0,0.0014884872194434
SAVALLAHTROX,Aatrox,46,7.7,5.0,5.9,65.4,Pyke,103,8.0,6.2,9.5,48.6,Gangplank,3,8.8,6.7,5.9,60.0,0.0014883295627288
중졸히키아싸씹덕,Irelia,447,5.0,5.7,4.1,56.6,K'Sante,34,6.0,3.9,7.3,70.7,Jax,11,4.0,4.6,2.7,53.8,0.0014874711931212
WhiteKnight108,Lee Sin,869,5.6,4.3,7.0,44.0,K'Sante,1675,4.2,3.4,6.0,61.9,Gragas,427,4.1,3.2,6.5,30.0,0.0014852824682765
더기 김경덕,Rengar,253,5.9,4.5,4.7,54.6,Malphite,60,3.5,3.8,5.8,50.0,Maokai,18,2.4,4.6,8.8,56.8,0.0014844812824778
송창근SONG,Jax,381,4.1,3.6,2.8,49.3,Jayce,128,5.6,5.7,4.2,46.8,K'Sante,254,3.3,3.1,5.3,65.0,0.0014844504759057
Coniy,Gangplank,132,8.2,6.0,6.3,48.8,Irelia,1041,5.9,7.0,4.7,55.0,Camille,83,6.3,5.8,5.3,55.6,0.001482648231849
Dodosu,Darius,175,6.7,4.6,4.5,55.4,Jayce,66,8.1,5.8,5.9,53.6,Jax,38,6.9,4.3,4.3,65.4,0.0014813282364477
Federals1,Sett,75,7.3,6.0,3.9,47.8,Dr. Mundo,49,6.1,4.6,3.2,50.0,Olaf,37,8.2,6.8,2.9,61.7,0.0014812940419778
百無聊賴小鯨魚,Riven,55,7.0,5.6,4.3,62.0,Sett,130,6.1,5.6,5.8,64.7,Jax,6,5.4,6.2,3.2,44.0,0.0014810000714396
sgssrdbn,Gangplank,152,5.9,5.7,6.0,55.2,Jax,198,6.1,4.0,5.2,67.9,K'Sante,46,3.4,4.2,7.2,48.0,0.0014791890847033
Cerillito Casti,Irelia,104,7.2,6.1,4.6,54.9,Jax,1214,6.0,6.2,4.5,50.0,Jayce,15,7.1,6.0,6.1,51.9,0.0014780052543717
PeladoHunter69,Riven,301,6.9,5.3,5.0,64.6,K'Sante,12,5.1,4.7,7.2,51.7,Renekton,125,6.7,4.7,4.8,50.0,0.0014759280089029
Kikulot1,Irelia,203,5.6,5.4,4.5,59.5,Camille,83,5.4,5.0,5.8,57.5,Renekton,129,4.7,3.6,3.7,61.5,0.0014751335172565
지응성,Irelia,517,6.0,6.2,5.0,43.9,Yone,146,5.9,5.1,4.8,60.0,Jayce,21,5.8,6.2,5.5,54.1,0.0014751092129799
지응성,Irelia,519,6.0,6.2,5.0,43.9,Yone,146,5.9,5.1,4.8,60.0,Jayce,21,5.8,6.2,5.5,54.1,0.0014751092129799
지응성,Irelia,519,6.0,6.2,5.0,43.9,Yone,146,5.9,5.1,4.8,60.0,Jayce,21,5.8,6.2,5.5,54.1,0.0014740896182124
지응성,Irelia,517,6.0,6.2,5.0,43.9,Yone,146,5.9,5.1,4.8,60.0,Jayce,21,5.8,6.2,5.5,54.1,0.0014740896182124
Cowfan,Illaoi,678,5.4,4.3,4.6,56.3,Mordekaiser,873,3.9,3.4,3.4,40.0,Shen,10,2.3,2.6,9.4,50.0,0.001473734896252
Cowfan,Illaoi,668,5.4,4.3,4.6,56.3,Mordekaiser,852,3.9,3.4,3.4,40.0,Shen,10,2.3,2.6,9.4,50.0,0.001473734896252
Ágni Kái,Sejuani,29,5.0,5.5,9.4,60.6,Lee Sin,48,6.1,7.4,8.5,45.8,Jarvan IV,1,6.1,8.4,13.1,62.5,0.0014737053527122
movie trip,K'Sante,278,5.6,4.0,7.3,63.8,Jayce,5,6.7,4.8,5.1,67.4,Maokai,15,4.5,3.6,10.3,64.0,0.0014728637182387
Cowfan,Illaoi,678,5.4,4.3,4.6,56.3,Mordekaiser,873,3.9,3.4,3.4,40.0,Shen,10,2.3,2.6,9.4,50.0,0.0014717250761367
Cowfan,Illaoi,668,5.4,4.3,4.6,56.3,Mordekaiser,852,3.9,3.4,3.4,40.0,Shen,10,2.3,2.6,9.4,50.0,0.0014717250761367
Rivens feet,Aatrox,157,5.0,5.3,6.2,59.8,Riven,3,5.5,5.2,4.7,56.0,Ahri,7,4.2,4.1,6.9,55.9,0.0014682327621763
GE Diezly,Fiora,198,7.2,6.3,3.8,52.5,Viego,456,7.5,4.6,7.8,60.0,Zeri,13,9.0,6.0,5.1,45.5,0.0014679456527346
Senmary,Jayce,29,4.6,3.5,5.3,59.4,Gwen,2,4.0,2.7,4.2,59.1,Aatrox,15,4.2,3.6,3.4,38.1,0.0014660992025039
PCL,Jayce,514,5.2,6.8,5.1,44.2,Camille,182,6.8,5.6,5.1,55.0,Gangplank,113,5.9,7.4,5.4,70.0,0.0014660937673636
cczxzas1,Jayce,159,6.4,5.4,5.3,64.5,Jax,604,6.7,4.5,4.7,60.0,K'Sante,2172,3.7,3.0,7.4,75.0,0.0014644963066823
LDD1,K'Sante,62,3.5,3.2,6.8,56.5,Darius,139,6.3,3.4,4.0,64.0,Fiora,18,3.9,3.0,3.9,34.5,0.0014633420755681
El Chicø Sigma,Jayce,177,7.3,3.9,5.4,56.3,K'Sante,308,5.6,3.6,4.7,64.3,Renekton,111,7.0,4.7,4.2,60.0,0.0014625272517216
ech diu quai,Irelia,36,5.4,5.1,5.4,61.9,Renekton,852,4.4,3.5,4.9,64.9,Akali,73,7.5,4.1,5.6,57.1,0.0014622203878907
E GIRL KEFFIR,Fiora,56,6.9,5.8,3.9,59.6,Olaf,375,6.2,6.6,5.3,52.8,Jax,1,6.8,5.4,4.8,78.9,0.0014587707444744
aqwe,Renekton,56,5.2,4.6,4.2,56.7,Twisted Fate,14,5.0,4.4,7.3,57.7,Mordekaiser,80,6.0,5.5,4.2,66.7,0.001457254014438
Terrør,Gnar,390,4.6,5.4,5.6,62.1,Jax,2,7.3,6.5,3.8,54.7,K'Sante,133,5.9,5.4,5.9,46.7,0.0014570552906401
Yeet so Huge,Gangplank,110,7.9,6.1,6.7,64.4,Irelia,200,11.3,6.4,4.7,71.4,Sett,3,6.3,5.6,6.7,57.1,0.0014550576826721
Risace,Sett,47,6.7,5.4,6.0,59.0,Karma,165,2.3,5.7,13.5,54.3,Shen,3,4.7,4.7,10.1,60.9,0.0014543737256164
LFT Yuno,Gangplank,323,7.9,6.2,6.1,54.7,Kayle,19,4.4,4.0,3.3,58.8,Gwen,95,5.8,5.4,3.3,46.7,0.0014532500714733
LFT Yuno,Gangplank,331,7.9,6.2,6.1,54.7,Kayle,18,4.4,4.0,3.3,58.8,Gwen,95,5.8,5.4,3.3,46.7,0.0014532500714733
LFT Yuno,Gangplank,323,7.9,6.2,6.1,54.7,Kayle,19,4.4,4.0,3.3,58.8,Gwen,95,5.8,5.4,3.3,46.7,0.0014504704150746
LFT Yuno,Gangplank,331,7.9,6.2,6.1,54.7,Kayle,18,4.4,4.0,3.3,58.8,Gwen,95,5.8,5.4,3.3,46.7,0.0014504704150746
속고만살았나보다,Ryze,222,4.6,3.8,5.0,59.9,Quinn,6,4.9,5.5,4.1,43.2,Lucian,28,5.3,6.3,5.0,42.9,0.0014500424339885
HAALLOWEEN,Renekton,418,4.5,4.9,5.9,65.2,Gnar,68,4.2,4.1,5.3,36.8,Gragas,450,4.5,3.0,7.9,77.8,0.0014498977837597
Shadowest,Jax,120,6.1,5.3,3.7,50.0,Malphite,51,6.3,4.0,6.9,68.8,Sylas,54,8.1,6.0,7.7,60.0,0.001449392650173
Mini Cowboy,Ornn,180,3.4,3.1,8.1,67.6,Urgot,981,5.7,5.3,5.8,46.9,Jax,8,4.8,4.6,5.5,53.6,0.0014491809144057
Blazejoo,Olaf,236,5.3,4.9,4.5,62.5,Ornn,187,2.6,4.4,7.3,54.2,Alistar,273,1.8,5.5,8.7,54.5,0.0014491273297935
Blazejoo,Ornn,257,2.6,4.4,7.3,54.2,Olaf,274,5.3,5.0,4.3,60.9,Alistar,225,1.8,5.5,8.7,54.5,0.0014491273297935
NNJ Flynn,Jax,56,7.2,5.3,4.0,54.6,Riven,750,6.1,5.4,4.9,58.8,Fiora,7,5.5,4.0,4.1,65.2,0.0014459162420674
TTV Solitified,Jax,479,5.8,4.8,4.6,53.9,Fiora,37,4.4,4.8,3.8,51.8,Jayce,56,6.3,6.0,6.0,60.6,0.001444521924987
skygge kriger,Jax,441,4.5,3.9,2.9,46.4,Irelia,1563,7.0,5.2,3.9,69.2,K'Sante,324,5.1,2.8,5.2,52.2,0.0014437632088556
Orithkeeper,Riven,120,10.0,7.3,5.8,46.8,Yasuo,1492,7.1,8.1,5.2,39.5,Zed,43,10.5,7.8,8.5,41.0,0.001443449223485
Lyfaenia,Senna,426,5.8,4.4,11.2,65.3,Malphite,3,5.0,3.1,7.7,69.6,Ornn,45,2.5,2.4,7.0,60.0,0.0014423401394865
Teda98,Warwick,416,4.0,12.0,11.0,52.7,Cho'Gath,14,9.0,4.0,1.0,50.0,Alistar,210,6.0,3.0,7.0,100.0,0.0014408263163105
114477852,Renekton,374,4.2,3.4,4.6,64.7,Jax,124,4.2,3.6,4.2,45.5,Gnar,3125,2.8,3.0,2.9,36.4,0.0014398025351386
lanedom is back,K'Sante,33,6.5,3.5,7.8,73.8,Ornn,1225,6.3,4.6,11.0,56.3,Sett,1,9.4,4.3,5.8,75.0,0.0014391313309671
FUT StarScreen,K'Sante,378,4.6,4.2,5.4,51.0,Tryndamere,91,5.0,5.4,4.5,51.0,Jax,56,5.8,5.4,4.8,56.3,0.0014357021823766
Yöung Pablö,Riven,169,7.1,3.3,4.8,65.5,Jax,2,7.2,5.7,3.5,68.4,Rengar,166,6.7,4.8,5.3,58.3,0.0014351909106525
Ben Zen,Ornn,107,3.0,3.0,9.5,64.6,Olaf,886,5.5,6.0,4.1,49.0,Gragas,1,5.9,3.9,7.6,63.9,0.0014347847068038
Zero To 100,Shen,108,4.0,2.9,9.3,59.3,Jax,1,7.3,5.4,5.0,65.4,K'Sante,46,4.1,4.0,4.9,40.0,0.001433873544555
Tepeu,Ornn,310,1.0,10.0,18.0,57.8,K'Sante,6,1.0,3.0,7.0,58.3,Alistar,131,9.0,5.0,13.0,50.0,0.0014333527946388
TwiTv Fefes01,Jax,792,3.9,4.6,3.8,60.3,Fiora,44,3.6,5.1,3.6,42.9,Malphite,217,3.4,3.9,7.4,64.1,0.0014332623485245
ArchΦiend,Aatrox,192,8.0,5.5,6.0,60.3,K'Sante,89,6.9,5.3,7.5,64.3,Pantheon,8,9.4,7.4,6.5,56.8,0.0014324437317475
Blazejoo,Olaf,236,5.3,4.9,4.5,62.5,Ornn,187,2.6,4.4,7.3,54.2,Alistar,273,1.8,5.5,8.7,54.5,0.0014321886184082
Blazejoo,Ornn,257,2.6,4.4,7.3,54.2,Olaf,274,5.3,5.0,4.3,60.9,Alistar,225,1.8,5.5,8.7,54.5,0.0014321886184082
Thomâs Shêlby2,Irelia,542,7.4,6.4,4.9,58.6,Yasuo,41,6.5,6.1,4.9,52.0,Yone,79,7.0,5.5,4.7,56.3,0.0014317286096718
Zeri Agatsuma,Rengar,577,5.3,4.6,6.6,59.3,Gnar,20,4.3,5.2,6.4,56.9,Graves,3,4.8,4.2,5.8,48.4,0.001431217002939
istealurkneecaps,Volibear,143,5.5,5.3,7.1,67.6,Gwen,12,5.0,4.6,3.7,59.4,Shen,15,4.0,4.8,10.1,53.3,0.0014276725541647
istealurkneecaps,Volibear,140,5.5,5.3,7.1,67.6,Gwen,12,5.0,4.6,3.7,59.4,Shen,15,4.0,4.8,10.1,53.3,0.0014276725541647
istealurkneecaps,Volibear,143,5.5,5.3,7.1,67.6,Gwen,12,5.0,4.6,3.7,59.4,Shen,15,4.0,4.8,10.1,53.3,0.00142749699611
istealurkneecaps,Volibear,140,5.5,5.3,7.1,67.6,Gwen,12,5.0,4.6,3.7,59.4,Shen,15,4.0,4.8,10.1,53.3,0.00142749699611
Ghost7,Shen,105,3.3,3.9,9.9,58.5,Vladimir,58,5.6,4.4,5.6,54.9,Pantheon,4,5.0,7.2,5.1,33.3,0.0014258506545518
mqxsowhatt,Jax,257,6.1,6.2,4.3,57.1,Jayce,24,5.9,6.6,5.1,53.7,Fiora,32,5.0,5.9,3.8,41.7,0.001423532873044
UF Trollzelda,Jax,414,5.7,5.6,4.5,56.3,K'Sante,56,5.1,4.3,5.7,50.9,Sett,57,4.6,5.6,6.9,53.8,0.0014228064772431
WanBieJi,Fiora,346,5.6,4.6,3.8,56.3,Camille,299,5.5,4.5,5.0,58.6,Jayce,44,5.0,5.9,6.1,57.4,0.0014219699603576
Thermodynamics,Jax,207,5.5,2.9,4.0,64.6,Mordekaiser,297,6.3,2.6,5.4,61.5,Fiora,2,5.2,2.2,4.1,68.0,0.0014214253897976
Thermodynamics,Jax,213,5.5,2.9,4.0,63.9,Mordekaiser,301,6.3,2.6,5.4,61.5,Fiora,2,5.1,2.2,4.1,68.6,0.0014214253897976
Thermodynamics,Jax,213,5.5,2.9,4.0,63.9,Mordekaiser,301,6.3,2.6,5.4,61.5,Fiora,2,5.1,2.2,4.1,68.6,0.0014214129880931
Thermodynamics,Jax,207,5.5,2.9,4.0,64.6,Mordekaiser,297,6.3,2.6,5.4,61.5,Fiora,2,5.2,2.2,4.1,68.0,0.0014214129880931
garo2,Illaoi,515,5.5,6.7,4.0,55.7,Malphite,10,3.9,4.8,6.2,61.1,Garen,4,7.3,5.0,3.3,46.9,0.0014213659106197
Decøy,Gangplank,286,4.9,5.4,6.4,52.1,Gragas,49,4.0,3.8,6.4,60.4,Jayce,6,5.3,5.7,4.8,46.9,0.0014209475750996
Venour,Jayce,732,6.2,6.3,5.2,47.1,K'Sante,140,5.0,5.5,6.8,57.4,Gangplank,24,5.8,6.8,6.9,56.0,0.0014207820275414
54267,Renekton,393,3.3,3.8,4.3,53.8,Ornn,9,2.2,2.4,6.7,61.1,Garen,29,5.3,2.5,3.7,61.3,0.0014202606259934
二十一世紀太公望,Camille,171,5.3,5.7,4.0,50.0,Jax,423,5.8,5.8,3.9,73.7,Fiora,38,4.2,5.4,4.9,64.5,0.0014198917844737
hymenbuster73,Gangplank,36,9.2,6.0,6.5,60.9,Lee Sin,107,10.5,4.6,10.0,75.0,Sylas,4,6.9,4.9,6.4,40.0,0.0014187460279089
TheNumberIs7,Gnar,134,4.7,4.9,6.4,64.0,Jhin,1,6.3,5.9,9.9,44.7,Katarina,97,9.5,8.3,6.2,16.7,0.0014187150529878
LFT SHIHAN5,Darius,674,6.6,4.0,3.8,52.8,Aatrox,54,4.6,5.2,4.6,54.2,Jax,28,5.8,5.7,3.7,57.9,0.0014177220416741
小熊度甫,Fiora,154,5.0,3.7,4.5,60.0,Camille,3,5.8,4.4,6.0,57.4,Malphite,5,3.8,2.7,7.1,76.9,0.0014170191147038
RED Beta32,Jax,236,5.6,6.0,3.9,53.8,Olaf,43,6.3,4.7,3.6,57.1,Aatrox,22,6.2,6.2,5.4,62.2,0.0014163720995335
Another Love1,Jayce,467,5.6,6.2,4.8,56.1,Gnar,23,5.0,4.8,4.2,51.7,Jax,71,4.8,5.1,2.7,50.0,0.0014162456909006
tomasino,Irelia,76,6.1,5.1,4.6,60.0,Jax,466,5.4,5.1,3.4,47.4,Fiora,2,5.9,4.6,5.1,56.3,0.0014156675269808
EYŞÂŃ,Vladimir,99,6.4,4.1,4.9,51.3,Karma,10,3.9,4.0,10.3,55.8,Lee Sin,5,8.6,4.6,9.5,52.5,0.0014126790835122
KazeWind,Olaf,193,5.4,3.9,4.5,59.4,Gragas,750,3.4,3.5,7.7,61.4,Renekton,8,3.6,4.2,5.0,48.5,0.0014115792839499
KazeWind,Olaf,227,5.4,3.9,4.5,58.8,Gragas,663,3.4,3.4,7.7,62.2,Renekton,8,3.6,4.2,5.0,48.5,0.0014115792839499
Årcueid,Riven,192,6.4,3.8,4.0,67.2,Jayce,1,7.7,5.1,4.9,59.0,Fiora,17,6.0,5.4,2.6,40.6,0.0014105109884759
DON BARON,Olaf,368,6.4,6.0,4.9,60.9,Fiora,14,6.7,5.4,4.0,57.1,Gangplank,36,6.1,5.4,5.0,46.7,0.0014103785612461
nongbook2,Sett,27,6.5,6.4,5.6,57.5,Shen,1,4.4,5.3,11.8,65.9,Gragas,3,6.0,5.9,7.2,51.9,0.0014091090673998
shetoldme,Aatrox,37,7.1,5.9,7.6,63.0,Fiora,109,5.6,6.1,4.9,60.9,Ekko,11,8.5,5.0,6.8,65.2,0.0014077300154528
Rikako,Shen,43,4.1,4.1,12.5,63.2,Fiora,1,5.6,5.4,5.3,65.5,Irelia,2,7.8,5.2,5.5,63.6,0.0014071652493822
TTV KERBEROS LOL,Camille,888,5.9,6.1,4.9,51.1,Cho'Gath,325,5.0,4.8,3.9,52.3,Jayce,26,4.8,5.4,5.0,54.8,0.001406951085778
bodaZZZ,K'Sante,651,5.8,6.6,6.7,56.5,Jayce,30,7.2,7.0,5.3,57.5,Irelia,43,7.1,7.8,3.7,47.8,0.001406762394935
KazeWind,Olaf,227,5.4,3.9,4.5,58.8,Gragas,663,3.4,3.4,7.7,62.2,Renekton,8,3.6,4.2,5.0,48.5,0.0014067588383503
KazeWind,Olaf,193,5.4,3.9,4.5,59.4,Gragas,750,3.4,3.5,7.7,61.4,Renekton,8,3.6,4.2,5.0,48.5,0.0014067588383503
BOBtimer,Sejuani,624,4.8,4.3,8.4,56.0,Poppy,6,4.7,5.0,9.0,55.3,K'Sante,18,3.6,5.0,5.5,53.1,0.0014061445678699
YouShouldKnowMe,Jayce,349,5.9,6.3,5.4,56.5,K'Sante,59,5.1,4.2,6.3,63.8,Jax,41,4.2,4.7,3.6,52.2,0.0014054218002234
xiao xin nv ren,Illaoi,448,5.9,4.1,4.6,60.3,Aatrox,20,4.8,5.2,5.9,61.2,Volibear,2,4.8,4.4,5.3,51.0,0.0014037332586345
ZouSenpai,Ornn,56,3.1,3.0,7.6,60.4,Karthus,2,6.1,7.2,8.4,40.0,Zac,49,3.3,3.6,7.6,50.0,0.0014036406194553
ZouSenpai,Ornn,56,3.1,3.0,7.6,60.4,Karthus,2,6.1,7.2,8.4,40.0,Zac,49,3.3,3.6,7.6,50.0,0.0014033694559575
balkanzacc29,K'Sante,393,4.5,5.6,6.2,57.9,Urgot,23,6.3,6.8,3.8,51.5,Gwen,24,6.5,6.8,4.1,64.0,0.0014033131908138
CRINGE GAMER,Gragas,651,4.7,6.0,6.8,63.5,Twitch,5,10.6,7.9,8.5,59.2,Akshan,25,9.3,6.1,5.7,51.1,0.0014031873451227
CRINGE GAMER,Gragas,681,4.7,6.0,6.8,63.5,Twitch,6,10.6,7.9,8.5,59.2,Akshan,24,9.3,6.1,5.7,51.1,0.0014031873451227
IMT Revenge,Jayce,99,7.3,5.6,5.8,51.7,Sylas,382,5.4,4.5,6.5,47.1,Gnar,2178,5.3,4.0,5.8,68.8,0.0014031036899343
BurritoTopKing,Irelia,457,5.4,5.3,4.0,57.1,Gragas,23,3.2,4.0,6.0,49.3,Darius,37,4.5,4.6,3.9,49.0,0.0014017140762415
CRINGE GAMER,Gragas,681,4.7,6.0,6.8,63.5,Twitch,6,10.6,7.9,8.5,59.2,Akshan,24,9.3,6.1,5.7,51.1,0.0014012110247489
CRINGE GAMER,Gragas,651,4.7,6.0,6.8,63.5,Twitch,5,10.6,7.9,8.5,59.2,Akshan,25,9.3,6.1,5.7,51.1,0.0014012110247489
千鶴千鶴千鶴千鶴,Olaf,138,9.0,7.4,4.6,58.3,Renekton,13,8.0,7.2,5.9,54.1,Fiora,9,6.7,6.5,3.8,58.3,0.0014003790270043
White Snow,Viego,138,9.1,6.2,8.4,72.7,Thresh,136,2.4,3.4,17.7,100.0,Jhin,10,4.7,4.4,6.0,44.4,0.0013990806525736
White Snow,Rengar,327,5.9,4.4,4.8,54.9,Shen,31,3.1,3.9,9.7,66.7,Jax,81,5.5,5.6,4.3,48.3,0.0013990806525736
unplayable,Jax,725,5.3,4.6,3.2,62.1,Fiora,24,5.0,4.3,3.9,56.5,Jayce,28,5.2,5.3,4.5,51.4,0.0013987453573812
King Chup4pinga,Pantheon,221,8.0,5.0,6.6,59.7,Zac,231,5.9,4.2,11.3,70.8,Wukong,3,7.1,4.6,5.3,60.0,0.0013962950124869
Kęii,Gangplank,393,6.6,7.2,4.0,48.8,Jax,71,6.8,6.8,3.3,60.0,Aatrox,15,5.8,6.1,4.5,62.3,0.001395217370605
GO Ragner,Jax,53,6.9,4.6,4.9,60.5,Gangplank,219,5.5,5.0,5.5,50.0,Jayce,2408,6.4,5.3,5.2,65.2,0.0013944286622588
Rival,Riven,64,10.0,2.0,8.0,54.2,Renekton,6,14.0,4.0,3.0,38.0,Sett,6,7.0,4.0,9.0,66.7,0.0013887609281112
DLPW S1425713161,Fiora,88,6.4,7.0,3.4,44.4,Riven,71,7.7,6.2,4.4,61.1,Camille,50,4.2,7.2,5.2,38.5,0.0013863247994
DLPW S1425713161,Fiora,87,6.4,7.0,3.4,44.4,Riven,72,7.7,6.2,4.4,61.1,Camille,51,4.2,7.2,5.2,38.5,0.0013863247994
DLPW S1425713161,Fiora,87,6.4,7.0,3.4,44.4,Riven,72,7.7,6.2,4.4,61.1,Camille,51,4.2,7.2,5.2,38.5,0.001385539308334
DLPW S1425713161,Fiora,88,6.4,7.0,3.4,44.4,Riven,71,7.7,6.2,4.4,61.1,Camille,50,4.2,7.2,5.2,38.5,0.001385539308334
Xiaolaoshuzzz,Jax,437,5.4,4.9,3.4,59.5,Jayce,41,6.0,5.9,4.4,47.9,Gnar,217,3.5,4.8,4.2,57.1,0.0013830738756979
Xiaolaoshuzzz,Jax,436,5.4,4.9,3.4,59.5,Jayce,42,6.0,5.9,4.4,47.9,Gnar,216,3.5,4.8,4.2,57.1,0.0013830738756979
Xiaolaoshuzzz,Jax,436,5.4,4.9,3.4,59.5,Jayce,42,6.0,5.9,4.4,47.9,Gnar,216,3.5,4.8,4.2,57.1,0.0013828301822556
Xiaolaoshuzzz,Jax,437,5.4,4.9,3.4,59.5,Jayce,41,6.0,5.9,4.4,47.9,Gnar,217,3.5,4.8,4.2,57.1,0.0013828301822556
Darkdeka,Jax,290,6.7,5.2,4.1,57.1,Sett,10,3.5,5.4,4.6,42.9,Camille,34,5.9,5.3,5.4,52.6,0.0013807771011705
TTV zDevost,Camille,16,8.1,4.9,5.7,53.6,Fiora,1988,6.7,4.6,3.4,44.4,Irelia,126,9.1,5.3,5.1,58.8,0.0013806031193059
Sk8er Boi,Singed,65,3.6,4.5,7.5,56.6,Rammus,998,3.0,3.9,6.6,58.4,Pantheon,8,3.6,5.5,6.8,50.0,0.0013768180334445
MaruchanHabanero,Aatrox,748,5.2,4.6,4.8,54.3,K'Sante,432,3.5,4.9,6.6,61.8,Jax,99,5.0,4.5,3.5,54.8,0.0013758685939751
MaruchanHabanero,Aatrox,755,5.2,4.6,4.8,54.3,K'Sante,438,3.5,4.9,6.6,61.8,Jax,99,5.0,4.5,3.5,54.8,0.0013758685939751
terankoman1,Sion,96,4.2,5.4,6.6,57.3,Sett,1374,5.4,6.0,4.3,52.3,Olaf,10,8.2,8.1,4.3,50.0,0.001375558981069
MaruchanHabanero,Aatrox,755,5.2,4.6,4.8,54.3,K'Sante,438,3.5,4.9,6.6,61.8,Jax,99,5.0,4.5,3.5,54.8,0.001375268313617
MaruchanHabanero,Aatrox,748,5.2,4.6,4.8,54.3,K'Sante,432,3.5,4.9,6.6,61.8,Jax,99,5.0,4.5,3.5,54.8,0.001375268313617
Diavolo,Jayce,76,5.4,4.8,5.0,44.7,Irelia,11,6.6,4.9,5.2,62.2,Jax,4,5.0,4.2,4.2,56.3,0.0013750293026979
Perma Ban Kayle,Shen,147,3.5,3.5,11.9,65.5,Jayce,849,6.1,5.3,5.3,44.7,Gragas,5,4.6,3.5,8.2,63.9,0.0013739434462683
spiritual state,Viego,636,5.1,6.4,4.6,50.7,Sion,24,3.0,6.0,5.4,49.3,Gragas,22,4.2,5.8,7.2,58.2,0.0013725723197496
spiritual state,Viego,573,5.1,6.4,4.6,50.7,Sion,23,3.0,6.0,5.4,49.3,Gragas,23,4.2,5.8,7.2,58.2,0.0013725723197496
spiritual state,Viego,573,5.1,6.4,4.6,50.7,Sion,23,3.0,6.0,5.4,49.3,Gragas,23,4.2,5.8,7.2,58.2,0.0013701672554214
spiritual state,Viego,636,5.1,6.4,4.6,50.7,Sion,24,3.0,6.0,5.4,49.3,Gragas,22,4.2,5.8,7.2,58.2,0.0013701672554214
HARDFIST,Jax,613,6.6,6.1,3.9,56.3,Darius,29,5.6,5.0,3.7,59.8,Karthus,7,7.7,8.7,7.4,65.2,0.0013684649674844
HARDFIST,Jax,616,6.6,6.1,3.9,56.3,Darius,29,5.6,5.0,3.7,59.8,Karthus,6,7.7,8.7,7.4,65.2,0.0013684649674844
HARDFIST,Jax,616,6.6,6.1,3.9,56.3,Darius,29,5.6,5.0,3.7,59.8,Karthus,6,7.7,8.7,7.4,65.2,0.0013677755123985
HARDFIST,Jax,613,6.6,6.1,3.9,56.3,Darius,29,5.6,5.0,3.7,59.8,Karthus,7,7.7,8.7,7.4,65.2,0.0013677755123985
Masterian,Zed,115,8.3,4.8,6.5,65.6,Renekton,1174,6.1,5.1,5.7,65.2,Gangplank,43,5.6,5.0,6.8,61.1,0.0013651243540021
panda zzz,Riven,83,5.9,5.1,4.0,57.5,Jayce,9,6.7,5.4,5.2,56.4,Jax,9,6.2,4.8,3.2,59.5,0.0013637743016249
panda zzz,Riven,90,5.8,5.1,3.9,56.1,Jayce,9,6.7,5.4,5.2,56.4,Jax,9,6.2,4.8,3.2,59.5,0.0013637743016249
panda zzz,Riven,90,5.8,5.1,3.9,56.1,Jayce,9,6.7,5.4,5.2,56.4,Jax,9,6.2,4.8,3.2,59.5,0.0013633623093714
panda zzz,Riven,83,5.9,5.1,4.0,57.5,Jayce,9,6.7,5.4,5.2,56.4,Jax,9,6.2,4.8,3.2,59.5,0.0013633623093714
HiKaRi Yone36,Yone,37,6.3,3.9,4.8,61.6,Zeri,1703,10.9,5.1,5.7,66.7,Wukong,8,5.9,4.2,6.1,61.1,0.0013627169118143
BROK3N123,Illaoi,64,5.0,5.9,4.2,52.0,Soraka,2,1.6,5.0,13.4,50.0,Mordekaiser,25,3.5,5.1,4.1,53.3,0.0013600408843751
BROK3N123,Illaoi,63,4.9,6.0,4.1,52.8,Soraka,2,1.6,5.0,13.4,50.0,Mordekaiser,27,3.5,5.1,4.1,53.3,0.0013600408843751
BROK3N123,Illaoi,63,4.9,6.0,4.1,52.8,Soraka,2,1.6,5.0,13.4,50.0,Mordekaiser,27,3.5,5.1,4.1,53.3,0.0013593488977517
BROK3N123,Illaoi,64,5.0,5.9,4.2,52.0,Soraka,2,1.6,5.0,13.4,50.0,Mordekaiser,25,3.5,5.1,4.1,53.3,0.0013593488977517
FixDiff,Gnar,144,4.1,4.8,6.2,76.9,Shen,1577,4.9,5.6,9.0,70.0,Zac,37,5.2,4.2,15.2,77.8,0.0013591621124578
Anya Starlight,Ornn,310,3.9,3.6,7.9,68.8,Sion,335,4.0,3.7,6.8,60.9,Sejuani,12,3.5,4.6,7.8,45.0,0.0013562066425657
