nombre_invocador,region,liga,lps,ranking_mundial,winrate_total,kills_player_kda,deaths_player_kda,assists_player_kda,score
paiN dyNKas,BR,GrandMaster,812,2788,56.6,6.3,4.1,6.3,0.0045336414170147
vx Kaisen0128,EUW,GrandMaster,691,3243,62.5,7.1,5.2,6.5,0.0045334419792043
TJacK4L,LAS,Challenger,653,1726,50.5,5.8,5.4,5.3,0.0045327892510183
FNC Nafkelah,EUW,Challenger,969,525,53.8,5.8,5.4,6.2,0.0045323590967286
IntensitiveZ,LAN,Challenger,764,1243,51.8,8.8,6.5,5.5,0.00452936523064
Sirschmoopie,EUW,GrandMaster,683,3300,61.7,5.6,4.3,8.0,0.0045243723528485
TempestLoveYuely,EUW,GrandMaster,686,3264,51.4,4.5,3.9,6.9,0.0045203173749337
Sai1,TW,Challenger,532,2374,55.9,7.0,4.3,6.8,0.0045184203010359
Shiba lnu,EUW,GrandMaster,732,3018,54.9,7.2,4.8,7.3,0.004513600635922
bbchungus,EUW,GrandMaster,700,3185,53.2,5.0,4.7,6.8,0.0045097824898301
DzuUwU,EUW,Challenger,1503,20,60.4,5.5,3.8,6.0,0.0045072061587971
mid flare,BR,GrandMaster,589,4060,55.6,5.9,3.9,7.3,0.0044921431606374
PÎGNER,EUW,GrandMaster,638,3581,51.5,6.5,5.2,6.0,0.0044921360793273
TheRoyalKanin,EUW,GrandMaster,696,3204,51.0,6.2,5.8,6.5,0.0044908275119536
C9 Veigar V2,EUW,GrandMaster,713,3107,56.7,5.8,5.1,8.3,0.0044898156739304
o 7 u 7 o,PH,Challenger,513,2499,54.5,6.9,5.8,6.7,0.004488192808776
Tadeusz98,EUNE,Challenger,598,2061,60.4,6.0,4.1,6.9,0.0044864631398571
WΆO RANK 1,EUW,Challenger,952,565,54.4,6.2,4.4,6.3,0.004479914263064
騰訊z沒錢玩你麻b,TW,Challenger,599,2054,57.8,7.9,4.7,6.6,0.0044790293844528
율천고 최현우,KR,Challenger,671,1635,52.8,6.0,4.0,6.5,0.0044777436834255
愛吃布丁的柔依º,TW,Challenger,530,2388,54.5,4.8,3.0,6.1,0.0044703806026067
K I L L J O Y,TW,Challenger,597,2069,52.8,5.2,5.6,8.3,0.0044670324576325
함볼게볼게,KR,GrandMaster,659,3438,63.0,5.9,3.8,6.1,0.004455435983105
kean,LAS,Challenger,610,1968,54.0,7.1,5.3,6.2,0.0044470890050251
homielander,EUW,GrandMaster,774,2867,56.3,4.7,5.0,9.0,0.004446489365944
SLRSLRSLR,EUW,GrandMaster,725,3048,54.9,5.2,3.2,6.6,0.0044423966320929
Hïran,BR,GrandMaster,774,2868,51.5,7.7,5.9,5.4,0.0044421590039201
HolyCaust,TR,Challenger,890,795,57.7,6.8,5.7,11.0,0.0044417069717999
台服唯一物攻卡特,TW,Challenger,559,2245,56.3,6.7,5.0,5.6,0.0044351264329092
Atlanta,BR,GrandMaster,792,2834,58.0,7.3,4.9,7.9,0.00442744064517
GukBo,KR,Challenger,650,1737,53.0,5.3,4.4,6.2,0.0044253029937436
Fall Guy 0836,TR,Challenger,627,1874,56.0,8.1,6.4,7.6,0.0044238259391391
hersheys 70,BR,GrandMaster,808,2787,56.0,7.0,4.8,6.5,0.0044195306700077
愛吃布丁的柔依º,TW,Challenger,530,2388,54.5,4.8,3.0,6.1,0.0044173955414069
A Frozen Titan,EUW,Challenger,752,1308,59.2,7.5,4.4,6.5,0.0044127929410323
Rarity in GaIaxy,TH,Challenger,509,2530,53.6,6.9,7.1,9.5,0.004406536429747
Rèdöne,EUW,Challenger,865,881,53.5,6.2,4.6,6.3,0.0044058629916118
Allesz1,BR,GrandMaster,715,3095,50.9,5.6,5.5,6.6,0.0044050565564018
My Angel Celes,LAS,Challenger,1100,257,60.0,6.2,5.7,8.3,0.0044048257138242
hcnaazrxh,BR,GrandMaster,690,3251,55.2,6.9,4.9,6.5,0.0043903649883866
Maeng in love,KR,Challenger,680,1594,54.5,4.4,5.4,9.2,0.004383142630769
BERALDO APRENDE,BR,GrandMaster,613,3802,54.3,7.1,5.9,5.4,0.004383073800898
BERALDO APRENDE,BR,GrandMaster,613,3802,54.3,7.1,5.9,5.4,0.0043829972794918
Decay0,EUW,GrandMaster,849,2699,52.4,6.0,4.5,5.9,0.0043796149230003
ToastyAlex,EUW,Challenger,748,1330,52.8,6.1,5.3,5.8,0.0043728434613642
Better Top,EUW,GrandMaster,660,3428,54.0,6.2,4.6,6.7,0.0043589048284332
Pyeef,TR,Challenger,549,2274,51.6,7.1,4.9,7.4,0.0043577308987533
EIQ Jackies,EUW,Challenger,917,678,54.7,7.1,5.3,6.4,0.004335179503459
Trinn,EUW,GrandMaster,660,3429,59.0,6.8,5.1,6.6,0.004333243316359
Emiya shirouº,TW,Challenger,551,2269,59.2,5.5,4.3,6.6,0.0043051813339752
Mıkęy,LAN,Challenger,610,1966,52.5,7.9,5.0,6.1,0.0043035957848841
Jiizuké,EUW,GrandMaster,664,3383,56.3,6.1,6.2,6.0,0.0043002597397489
N0L0,LAN,Challenger,641,1794,51.3,6.8,5.3,8.2,0.0042994306254045
EMENES,EUW,GrandMaster,663,3403,53.1,5.9,6.2,5.2,0.0042924117719191
famas dual mag,BR,GrandMaster,693,3226,51.2,6.0,4.9,6.0,0.0042861517671957
틱틱딸깍딸깍캐리,KR,Challenger,657,1696,54.7,3.8,4.6,10.1,0.0042836693687185
Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.004274244174203
Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.004274244174203
Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.004274244174203
Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.004274244174203
Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0042708451050186
Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0042708451050186
Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0042708451050186
Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0042708451050186
Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0042689634912779
Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0042689634912779
Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0042689634912779
Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0042689634912779
Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0042655993250822
Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0042655993250822
Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0042655993250822
Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0042655993250822
R Î Î N,LAN,GrandMaster,601,3943,58.5,7.9,5.0,7.7,0.0042631097327151
Trinn,EUW,GrandMaster,660,3429,59.0,6.8,5.1,6.6,0.0042629721832692
y0ung,EUW,GrandMaster,661,3420,51.4,6.2,4.2,5.7,0.0042576512432265
Boots of Speed,EUNE,Challenger,748,1328,54.8,5.1,4.0,7.2,0.0042565975267574
pumpybIo,EUW,GrandMaster,691,3250,52.1,5.9,4.6,6.5,0.0042442213541986
ScareMagic,EUW,GrandMaster,618,3750,60.6,6.6,3.8,6.9,0.0042416236075284
õreo,EUW,Challenger,774,1201,57.9,6.1,4.3,5.7,0.004238329789703
스눈이,KR,Challenger,756,1288,60.1,5.1,4.2,8.1,0.0042362566251753
GG Kyuki,EUW,GrandMaster,626,3682,56.7,5.3,4.8,8.1,0.0042280052271598
P42 Dirss,LAN,Challenger,706,1506,59.2,6.8,5.4,7.3,0.0042220168327112
Scârface,TR,Challenger,501,2599,58.4,6.5,5.7,8.2,0.0042106878911386
SUG4U,EUW,GrandMaster,669,3360,53.9,4.3,6.0,11.0,0.0042063774263894
UntiI i Win,EUW,GrandMaster,694,3214,53.4,6.1,4.5,5.3,0.0042058826982527
下北澤的喜多醬,TW,Challenger,529,2392,52.4,8.8,5.7,6.4,0.0041961025209434
fxrget my name,EUW,GrandMaster,612,3814,51.8,6.4,4.8,6.0,0.0041836752837028
TTV LLAbdul,EUW,GrandMaster,624,3705,56.0,5.2,4.2,5.2,0.0041824015196412
ELCAMINANTE,EUW,GrandMaster,585,4107,54.4,5.9,3.8,6.9,0.0041808642084126
Fanthom,EUW,GrandMaster,661,3423,57.3,7.6,3.9,6.8,0.0041773912755988
ZONGO LE DOZ0,EUW,GrandMaster,809,2784,52.5,6.3,6.4,7.2,0.0041755515173851
ER54DSW,EUW,GrandMaster,656,3442,53.9,5.0,5.4,5.6,0.0041635356233958
쪼렙이다말로하자,KR,Challenger,1046,335,56.3,5.4,3.6,7.9,0.0041607396379321
ShinRyujin3,EUW,GrandMaster,665,3377,53.6,7.0,4.8,6.5,0.0041544419828359
Rinuseash,BR,GrandMaster,637,3591,53.1,5.8,6.1,6.5,0.0041518870425603
BoIuIu,EUW,GrandMaster,663,3403,53.9,6.2,4.7,8.0,0.0041483611063768
MUSTACHEmanFIGHT,EUW,GrandMaster,627,3666,51.7,5.6,5.3,5.8,0.0041473784252152
Dahyun x Twice,EUW,GrandMaster,657,3439,57.4,5.3,4.6,6.7,0.0041444401653676
π M π,EUW,GrandMaster,748,2946,52.2,6.2,6.8,7.1,0.0041345932701315
SAD GAME GG XD,KR,GrandMaster,672,3347,52.1,4.6,4.1,7.0,0.0041326267755807
Ketsvne,BR,GrandMaster,644,3526,55.9,5.7,3.7,6.3,0.0041307513068548
Kami,BR,GrandMaster,661,3418,51.3,6.2,4.3,7.1,0.0041202271484757
Noarsy11,LAN,Challenger,682,1585,57.7,5.5,3.9,8.6,0.0041165444899408
마라탕맛있네,KR,GrandMaster,572,4241,52.0,6.6,5.5,6.0,0.0041164994580203
LFT ƒëär,LAN,Challenger,642,1785,53.4,7.9,6.1,6.7,0.0041157024211664
jojoooooooooooo,EUW,GrandMaster,646,3512,53.1,5.7,6.3,6.2,0.0041075727092325
마라탕맛있네,KR,GrandMaster,572,4241,52.0,6.6,5.5,6.0,0.004107054762804
Bollito de Cacao,EUW,GrandMaster,654,3465,51.2,5.9,5.2,6.5,0.0041064030576524
the inexorable,PH,Challenger,584,2127,53.9,7.4,4.8,5.5,0.00409662724799
Topson fan,EUNE,GrandMaster,598,3977,56.0,6.9,5.5,4.9,0.0040888590183926
15 02 2022,EUW,GrandMaster,665,3390,52.4,5.5,4.5,5.4,0.0040743981026652
Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0040723978141234
Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040723978141234
Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040723978141234
Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0040723978141234
Divad,LAS,GrandMaster,561,4335,54.1,5.4,4.4,6.6,0.0040683940778131
Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040679175195061
Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0040679175195061
Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0040679175195061
Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040679175195061
Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0040667236413205
Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0040667236413205
Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040667236413205
Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040667236413205
Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040635136139259
Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0040635136139259
Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0040635136139259
Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040635136139259
Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.004062289840664
Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.004062289840664
Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.004062289840664
Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.004062289840664
철학자,KR,GrandMaster,610,3841,60.1,7.1,4.7,6.0,0.0040617946809741
철학자,KR,GrandMaster,610,3841,60.1,7.1,4.7,6.0,0.0040609874751938
SNøWMAKéR,EUW,GrandMaster,709,3123,54.2,4.5,4.7,8.8,0.0040609135421503
Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0040604549039136
Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0040604549039136
Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0040604549039136
Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0040604549039136
zafenate paneia,BR,GrandMaster,745,2958,55.8,5.7,4.6,6.1,0.0040543835524948
3 c,PH,Challenger,518,2460,60.7,7.6,4.5,6.7,0.0040529220555556
zNyk,EUNE,Challenger,628,1869,55.2,6.5,5.8,5.6,0.0040474426696542
Kanye Omari West,LAN,Challenger,645,1766,65.4,5.0,4.9,10.5,0.0040474024374939
ffrygo,EUW,GrandMaster,646,3505,53.6,7.2,6.9,5.7,0.0040420165188665
RISE Anyyy,BR,GrandMaster,740,2982,53.3,7.0,5.2,6.7,0.0040346225314801
Bonya Slade,EUW,GrandMaster,586,4094,52.9,4.8,4.8,6.8,0.0040290392690287
Jotäro,BR,GrandMaster,615,3791,55.0,6.0,5.8,5.8,0.0040219338196779
Apex BlindGoat,EUW,GrandMaster,674,3339,51.7,4.7,3.5,5.4,0.0039976320684996
Sabali,BR,GrandMaster,657,3429,53.9,5.5,5.0,7.5,0.0039803898657192
Capalot,OCE,GrandMaster,640,3560,58.4,5.3,4.3,7.4,0.0039741834895961
Apex BlindGoat,EUW,GrandMaster,674,3339,51.7,4.7,3.5,5.4,0.0039678692742801
aicaomei,KR,Challenger,668,1646,56.0,6.6,4.7,5.9,0.0039571703510307
xxmm,KR,GrandMaster,609,3851,60.6,4.4,3.6,5.9,0.0039570068484019
TTVronaldoo,EUW,GrandMaster,606,3871,52.6,5.7,4.7,6.7,0.0039544221937696
Fxxkin new year,KR,Challenger,741,1359,53.4,4.5,4.6,6.1,0.0039532680246589
im Ahj,EUW,GrandMaster,618,3748,52.9,6.3,4.6,5.6,0.003945454871672
IceCreamAssassin,EUW,Challenger,758,1276,53.7,7.2,5.1,6.9,0.0039388758236361
ahri buff,TR,Challenger,515,2487,63.8,8.4,4.7,7.5,0.0039361625670525
Ýun,LAN,GrandMaster,631,3649,60.2,8.1,5.3,4.6,0.0039327141279755
PERCMAN7,EUW,GrandMaster,586,4100,57.3,6.7,3.9,5.1,0.0039221391172428
pile of atoms,EUW,GrandMaster,637,3586,52.5,6.2,4.6,6.3,0.003905953309985
On Meta Rank,OCE,GrandMaster,647,3496,53.1,5.1,5.1,7.3,0.0039039797465685
PERCMAN7,EUW,GrandMaster,586,4100,57.3,6.7,3.9,5.1,0.0039026073566292
Sebeks,EUW,Challenger,977,506,60.0,4.7,3.7,6.8,0.0038982261367464
KatEvolved,EUW,GrandMaster,605,3876,50.1,6.5,5.5,5.8,0.0038979700770661
Shrimp Shark1,EUW,GrandMaster,567,4280,54.5,7.2,6.1,6.4,0.0038871086453305
0tty1,LAS,Challenger,606,1996,54.7,5.6,6.4,7.5,0.0038864458226341
NIKJOJO 1,EUW,GrandMaster,650,3494,50.5,6.5,4.5,6.9,0.0038857523404217
PENGUIN L,EUW,GrandMaster,620,3734,54.3,6.2,4.7,8.0,0.0038856683497324
yerbamate,BR,GrandMaster,638,3573,50.0,7.3,6.4,5.7,0.0038812701857134
Hide on Bush7,BR,GrandMaster,636,3585,51.9,7.2,5.7,5.9,0.0038775334056022
abeabe,EUW,GrandMaster,621,3706,51.3,4.4,4.2,7.8,0.0038658842929717
TDS Phantomles,EUW,GrandMaster,651,3485,53.8,5.7,4.3,6.9,0.0038640029685142
劉溫秋,TW,Challenger,531,2377,54.8,5.7,4.8,5.8,0.0038575415853599
Chị Sáu Đấm Bốc,VN,Challenger,534,2358,54.2,6.7,5.4,6.4,0.0038569078696043
Branqc27,EUW,GrandMaster,543,4532,52.4,5.2,4.6,5.8,0.0038442692918192
NS Showfαker,EUW,GrandMaster,728,3036,54.9,4.4,4.9,7.8,0.0038405985592688
Branqc27,EUW,GrandMaster,543,4532,52.4,5.2,4.6,5.8,0.0038355449319332
TDS Phantomles,EUW,GrandMaster,651,3485,53.8,5.7,4.3,6.9,0.0038340435464182
Laceration,EUW,GrandMaster,629,3645,52.3,7.9,6.5,5.5,0.003830300101975
PRK Maxiblob,EUW,GrandMaster,639,3557,52.4,4.5,4.7,7.0,0.0038285822331787
Laceration,EUW,GrandMaster,629,3645,52.3,7.9,6.5,5.5,0.0038232188387645
Brksson Bosanac,EUNE,GrandMaster,584,4120,54.7,6.6,5.5,5.8,0.0038207923874087
kasadei,EUW,GrandMaster,723,3056,53.1,6.8,4.6,6.0,0.0038160029383702
dang iiu,VN,Challenger,524,2422,52.5,5.4,6.2,8.4,0.0037962732078026
ALKSJHDLKCH,EUW,GrandMaster,715,3096,53.4,5.7,3.9,5.7,0.0037962509715797
paraiso,BR,GrandMaster,840,2722,57.0,10.8,7.0,6.1,0.003794802443819
Soligo,EUW,Challenger,889,803,57.7,5.8,4.5,7.0,0.003791626770574
TTV Deadly405,LAN,Challenger,1339,62,55.4,9.1,4.1,5.7,0.0037890129227966
Brksson Bosanac,EUNE,GrandMaster,584,4120,54.7,6.6,5.5,5.8,0.0037861764161757
GodlyStriker,EUNE,Challenger,608,1983,58.4,8.0,4.8,6.1,0.0037844520174263
midqaqq,KR,GrandMaster,577,4184,57.4,6.0,3.9,7.2,0.0037842482974818
Fallschirmjäger,RU,Challenger,709,1486,50.0,5.7,4.1,6.1,0.0037804581082403
Quantum,EUW,GrandMaster,664,3388,50.6,7.0,4.4,6.7,0.003777498301455
Sang Vlogs,VN,Challenger,585,2124,57.1,7.4,6.1,6.9,0.0037696532597224
CG Einard,EUW,GrandMaster,659,3434,52.5,5.5,4.9,6.6,0.0037693151383212
TTV GGodmaw,LAN,GrandMaster,576,4200,64.9,7.8,5.3,6.1,0.0037670404092962
B Ζ,EUW,GrandMaster,696,3203,51.9,6.7,4.8,5.9,0.003765573649026
TTV GGodmaw,LAN,GrandMaster,576,4200,64.9,7.8,5.3,6.1,0.0037652436845484
Helli,RU,GrandMaster,622,3710,51.5,7.4,6.0,6.1,0.0037639269425409
Peridot,EUW,GrandMaster,555,4409,58.2,5.9,4.8,6.7,0.0037570649642004
TTV chenchen53,EUW,GrandMaster,626,3673,52.0,4.9,4.8,6.8,0.0037545497434694
Peridot,EUW,GrandMaster,555,4409,58.2,5.9,4.8,6.7,0.0037513759078725
cdrc,EUW,GrandMaster,603,3907,56.6,5.9,5.1,6.6,0.0037496761639163
Quicksie,EUW,GrandMaster,607,3855,52.9,5.3,5.0,6.8,0.0037495994156685
DK 에이스,KR,GrandMaster,625,3687,53.6,4.8,4.3,5.8,0.0037432394202445
akam1,BR,GrandMaster,745,2955,52.9,5.1,3.9,6.7,0.0037424667152979
Rądar,EUW,GrandMaster,583,4122,53.6,4.5,4.4,8.6,0.0037228719212596
superjackpot,OCE,GrandMaster,615,3789,54.5,6.4,5.2,6.2,0.0037212588900226
Terold,EUW,GrandMaster,844,2707,58.1,6.6,5.3,6.4,0.0037179908035221
rediri,EUW,Challenger,897,776,54.8,6.2,4.7,6.2,0.0037163290732459
HOWCANWlN,EUW,Challenger,867,872,53.2,6.4,4.2,6.2,0.0037150010684035
whatisfreedom,KR,GrandMaster,584,4099,53.4,5.8,4.4,6.4,0.0037030401656467
whatisfreedom,KR,GrandMaster,584,4099,53.4,5.8,4.4,6.4,0.0037030330526768
Lynter,BR,GrandMaster,574,4215,50.1,7.4,5.2,7.7,0.003701340307351
NS Calix,KR,GrandMaster,598,3958,52.3,5.2,4.9,5.9,0.0037008186785109
your turn to die,EUW,GrandMaster,535,4624,55.6,4.6,4.8,5.8,0.0036992141891092
TDSP D1verse,EUW,GrandMaster,601,3934,52.8,5.5,5.6,6.3,0.0036967739799806
Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0036920708048755
Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0036920708048755
Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0036920708048755
Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0036920708048755
Cupic,BR,GrandMaster,588,4082,55.4,5.5,4.7,10.1,0.0036894973929462
Cupic,BR,GrandMaster,588,4082,55.4,5.6,3.7,8.7,0.0036894973929462
Cupic,EUW,GrandMaster,634,3613,58.3,5.6,3.7,8.7,0.0036894973929462
Cupic,EUW,GrandMaster,634,3613,58.3,5.5,4.7,10.1,0.0036894973929462
TTV chenchen53,EUW,GrandMaster,626,3673,52.0,4.9,4.8,6.8,0.0036824374840256
felipppppe,LAS,Challenger,536,2350,51.8,7.7,6.1,7.6,0.0036807033314869
courtesy,LAS,GrandMaster,610,3832,54.8,6.2,4.9,5.6,0.0036756044299572
Oliver átom,LAN,GrandMaster,606,3871,65.3,6.9,4.8,9.2,0.0036754363913708
Eyes Of Failure,EUW,GrandMaster,786,2839,54.1,6.2,5.1,6.1,0.00366868198728
Dynäs,BR,GrandMaster,610,3825,52.6,5.5,5.9,7.1,0.0036601640741641
JDG kníght,EUW,GrandMaster,580,4152,51.9,5.6,4.3,5.6,0.003655949052805
JDG kníght,EUW,GrandMaster,580,4152,51.9,5.6,4.3,5.6,0.0036539799307811
Harbo,EUW,GrandMaster,563,4322,54.3,6.9,4.6,6.1,0.0036460398412191
Iittle boss,EUW,GrandMaster,559,4363,55.8,8.0,4.3,5.9,0.0036262997110746
Iittle boss,EUW,GrandMaster,559,4363,55.8,8.0,4.3,5.9,0.0036262864064536
LOUD tinowns2,BR,GrandMaster,725,3050,53.2,5.8,3.3,6.4,0.0036261474451271
Martin Garrix,LAN,GrandMaster,602,3923,51.6,8.2,5.1,4.8,0.0036156799298622
yasuzinhu,BR,GrandMaster,653,3469,53.2,5.8,6.5,5.4,0.0036140653077581
Lorenzx,BR,GrandMaster,722,3062,52.0,7.3,5.3,6.2,0.0036023893891692
Eddluntor1,TW,Challenger,543,2304,54.3,6.4,3.5,5.2,0.0035756707356653
Calcasey,OCE,GrandMaster,588,4081,54.3,4.3,3.9,9.2,0.0035750738702923
Ân hận 1 đời,VN,Challenger,524,2425,56.1,5.1,4.8,10.0,0.0035663601006231
Not Trying,LAN,GrandMaster,619,3741,52.7,7.2,4.5,6.6,0.003556582564542
NS Callme,KR,Challenger,1093,263,55.7,4.7,5.1,6.2,0.003555152481845
Winds Of Summer,EUW,GrandMaster,538,4589,52.0,4.6,3.4,5.6,0.0035495114079137
Winds Of Summer,EUW,GrandMaster,538,4589,52.0,4.6,3.4,5.6,0.003547747290253
VisitoR,TR,Challenger,530,2385,56.1,5.7,3.7,8.5,0.0035335860037678
Yozu,EUW,Challenger,1099,260,55.8,5.4,4.0,7.9,0.003523245940255
Terto,BR,GrandMaster,588,4074,57.2,6.1,5.4,7.8,0.0035114076666941
Terto,BR,GrandMaster,588,4074,57.2,6.1,5.4,7.8,0.0035100207222794
UANL AbdielDark,LAN,GrandMaster,543,4541,61.2,7.5,5.4,7.9,0.0035089513046091
LeGrosMax,EUW,GrandMaster,702,3174,53.5,5.3,4.6,7.5,0.0035069957114684
mid kr,EUW,GrandMaster,589,4066,52.5,5.1,4.2,5.0,0.0034899780310285
FLY VicLa,EUW,Challenger,847,950,62.0,5.9,5.8,6.2,0.0034881953830477
Reu,EUW,GrandMaster,566,4285,51.2,5.3,4.2,7.1,0.0034839114674874
ŁostSøul,EUW,GrandMaster,602,3914,53.7,5.3,5.0,6.1,0.0034835849007842
Samoyed,JP,GrandMaster,588,4067,54.4,4.7,4.2,7.5,0.0034809798998882
Tsiperakos,EUW,Challenger,855,919,57.6,6.0,4.6,5.9,0.0034805841704591
Drututt,EUW,Challenger,890,798,53.1,7.0,4.2,5.9,0.0034786019576968
Drututt,TW,Challenger,631,1850,55.9,7.0,4.2,5.9,0.0034786019576968
retìred midlaner,BR,GrandMaster,559,4361,54.0,8.2,4.8,5.5,0.0034763612112186
Apollinhoo,BR,Challenger,867,874,52.1,5.6,5.4,7.1,0.0034756448424733
Chopley,OCE,GrandMaster,587,4084,51.6,4.6,5.5,7.7,0.0034591762796427
SPlT IN MY FACE,EUNE,GrandMaster,568,4269,63.9,7.5,4.7,5.8,0.00345616783321
Sterkte,BR,GrandMaster,573,4232,52.5,8.2,7.3,5.8,0.0034546452880449
Sterkte,BR,GrandMaster,573,4232,52.5,8.2,7.3,5.8,0.00345355986906
badgirls,BR,GrandMaster,596,4002,53.1,6.7,5.0,6.9,0.0034450681991627
Σnzo,EUNE,GrandMaster,571,4258,57.0,6.6,5.2,6.4,0.0034402059554017
Kamo Simp Acc,EUNE,Challenger,732,1383,59.3,5.7,5.1,8.3,0.0034315717883328
MiyArti,VN,Challenger,814,1056,54.8,6.1,4.5,5.3,0.0034234602621407
Mermelada,BR,Challenger,1022,380,57.4,6.9,5.2,7.4,0.0034214809404851
PastIsJustAGhost,EUW,Challenger,763,1250,55.7,4.1,4.7,8.2,0.0034165871431629
10S Demøn,LAN,GrandMaster,569,4265,58.7,6.7,5.4,5.8,0.0034155184406171
10S Demøn,LAN,GrandMaster,569,4265,58.7,6.7,5.4,5.8,0.0034108975352892
Kaimata,EUNE,GrandMaster,571,4250,53.5,6.0,5.3,6.9,0.0034031975269995
Kaimata,EUNE,GrandMaster,571,4250,53.5,6.0,5.3,6.9,0.0034024055007977
VaIiant Effort,EUW,Challenger,739,1364,54.4,7.0,5.1,6.6,0.0033685031572562
Jáne,LAN,GrandMaster,553,4433,56.5,8.5,5.1,6.3,0.0033612019965824
Zhang Hao,LAN,GrandMaster,539,4581,53.1,5.7,4.6,9.6,0.0033567618870608
Jáne,LAN,GrandMaster,553,4433,56.5,8.5,5.1,6.3,0.0033552792248397
Zhang Hao,LAN,GrandMaster,539,4581,53.1,5.7,4.6,9.6,0.0033544242316799
Debounair,EUW,GrandMaster,557,4382,52.4,5.9,3.9,7.6,0.0033538534656101
NiêR Whasap,LAN,GrandMaster,567,4278,51.0,7.3,5.6,8.8,0.0033536755482229
Flower1ng,KR,Challenger,660,1687,60.9,5.6,5.3,6.5,0.0033517172460158
Drututt,TW,Challenger,631,1850,55.9,7.0,4.2,5.9,0.0033484512429639
Drututt,EUW,Challenger,890,798,53.1,7.0,4.2,5.9,0.0033484512429639
Arsenales,LAS,GrandMaster,550,4461,56.2,5.0,3.8,6.1,0.003334993015602
Arsenales,LAS,GrandMaster,550,4461,56.2,5.0,3.8,6.1,0.0033349435421723
NanChangGodE,EUW,GrandMaster,544,4510,51.3,5.4,3.8,6.2,0.0033316688089423
PMTChordy,BR,GrandMaster,620,3733,52.6,5.3,4.8,7.1,0.0032937503684268
RiftWalk your lp,EUNE,Challenger,601,2030,52.8,6.2,3.6,5.4,0.0032932105641073
Baroh,KR,GrandMaster,570,4251,51.4,4.5,3.6,7.0,0.003291019566096
Baroh,KR,GrandMaster,570,4251,51.4,4.5,3.6,7.0,0.0032910027909676
낭 만,KR,Challenger,673,1620,53.5,5.1,4.8,6.5,0.0032839034056796
